t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,est_dist_y,real_dist_y
58.9,15.6421,15.5819,39.5988,40,3.25376,3.14159,2.70188,2.5,-0.134793,0,-0.851617,-0.213341,0.0254472,-0.0524292
59,15.3953,15.3319,39.5685,40,3.2424,3.14159,2.47102,2.5,-0.133161,0,-0.558405,-0.193718,0.029235,-0.0671267
59.1,15.1541,15.0819,39.5385,40,3.23214,3.14159,2.41122,2.5,-0.128523,0,-0.347256,-0.127543,0.0603216,-0.0816564
59.2,14.9152,14.8319,39.5127,40,3.21917,3.14159,2.54692,2.5,-0.179172,0,-0.149987,0.127926,0.0684656,-0.095982
59.3,14.6733,14.5819,39.4836,40,3.20431,3.14159,2.26112,2.5,-0.17778,0,0.160886,0.100976,0.0566999,-0.110068
59.4,14.4439,14.3319,39.459,40,3.19022,3.14159,2.11957,2.5,-0.184538,0,0.323301,0.120997,0.0345135,-0.123878
59.5,14.2323,14.0819,39.4482,40,3.17621,3.14159,2.35272,2.5,-0.183635,0,0.063875,0.115694,-0.00408476,-0.137379
59.6,13.9922,13.8319,39.4247,40,3.16427,3.14159,2.28104,2.5,-0.127796,0,0.161051,-0.159079,-0.0521906,-0.150537
59.7,13.7438,13.5819,39.4052,40,3.15362,3.14159,2.53672,2.5,-0.152771,0,-0.238706,0.00873275,-0.0254409,-0.163318
59.8,13.5009,13.3319,39.3858,40,3.14352,3.14159,2.11621,2.5,-0.0945262,0,0.379463,-0.0787032,-0.00337147,-0.175691
59.9,13.2724,13.0819,39.3654,40,3.13599,3.14159,2.45684,2.5,-0.107549,0,-0.034275,0.0731153,0.0133019,-0.187625
60,13.0336,12.8319,39.3524,40,3.12945,3.14159,2.23921,2.5,-0.0700704,0,0.290488,-0.073842,0.00669873,-0.19909
60.1,12.8087,12.5819,39.3363,40,3.1244,3.14159,2.35736,2.5,-0.0629781,0,0.184392,-0.0721841,0.00349422,-0.210058
60.2,12.5537,12.3319,39.3148,40,3.11644,3.14159,2.96562,2.5,-0.0840177,0,-0.879592,0.0323528,0.00487775,-0.2205
60.3,12.2689,12.0819,39.2932,40,3.10703,3.14159,2.9678,2.5,-0.102916,0,-1.25817,-0.0499681,-0.0821497,-0.230391
60.4,11.9752,11.8319,39.2919,40,3.09516,3.14159,2.70836,2.5,-0.144122,0,-0.950183,0.20867,-0.0187675,-0.239706
60.5,11.6846,11.5819,39.2817,40,3.082,3.14159,3.02967,2.5,-0.148313,0,-1.42368,0.162474,-0.0751024,-0.248423
60.6,11.3642,11.3319,39.2807,40,3.06497,3.14159,3.25107,2.5,-0.157947,0,-2.06167,0.153224,-0.128789,-0.256518
60.7,11.0557,11.0819,39.2834,40,3.04849,3.14159,3.3174,2.5,-0.130507,0,-2.48216,0.0534472,-0.183835,-0.263972
60.8,10.736,10.8319,39.2963,40,3.03479,3.14159,2.99463,2.5,-0.112149,0,-2.14266,0.0555294,-0.184566,-0.270766
60.9,10.4828,10.5819,39.3003,40,3.02587,3.14159,2.24938,2.5,-0.0962503,0,-0.788053,0.0891163,-0.150785,-0.276884
61,10.2563,10.3319,39.3015,40,3.01861,3.14159,2.4813,2.5,-0.108878,0,-0.170687,0.156,-0.157209,-0.282309
61.1,10.0154,10.0819,39.3101,40,3.01002,3.14159,2.47254,2.5,-0.0885102,0,-0.551533,0.0659915,-0.186819,-0.287029
61.2,9.7675,9.83185,39.3191,40,3.00111,3.14159,2.28806,2.5,-0.100811,0,0.101285,0.135247,-0.195102,-0.291032
61.3,9.56456,9.58185,39.3117,40,2.99482,3.14159,2.08177,2.5,-0.0866974,0,0.300504,0.158225,-0.17058,-0.294307
61.4,9.35258,9.33185,39.3126,40,2.98938,3.14159,2.39429,2.5,-0.0556368,0,-0.0698587,0.0738843,-0.189919,-0.296846
61.5,9.13547,9.08185,39.3209,40,2.98408,3.14159,2.07978,2.5,-0.0668357,0,0.341942,0.0175912,-0.265951,-0.298644
61.6,8.93401,8.83185,39.332,40,2.97965,3.14159,1.92365,2.5,-0.0744601,0,0.516815,0.0563448,-0.265845,-0.299695
61.7,8.74121,8.58185,39.3306,40,2.97436,3.14159,2.08417,2.5,-0.0715017,0,0.393809,0.16,-0.200056,-0.299996
61.8,8.53915,8.33185,39.3274,40,2.96996,3.14159,1.99939,2.5,-0.0513567,0,0.612481,0.123864,-0.206296,-0.299549
61.9,8.34301,8.08185,39.3284,40,2.96745,3.14159,2.08419,2.5,-0.052443,0,0.799518,0.170034,-0.189407,-0.298352
62,8.1114,7.83185,39.3382,40,2.96441,3.14159,2.67253,2.5,-0.0280831,0,-0.131271,0.0766937,-0.228254,-0.296409
62.1,7.8779,7.58185,39.3504,40,2.96306,3.14159,2.26733,2.5,-0.0220934,0,0.339875,-0.0229773,-0.271031,-0.293726
62.2,7.66977,7.33185,39.3615,40,2.96072,3.14159,2.07821,2.5,-0.0492283,0,0.896699,-0.0607473,-0.341606,-0.290309
62.3,7.47638,7.08185,39.3726,40,2.95681,3.14159,2.04591,2.5,-0.0759347,0,1.21182,-0.0482468,-0.3829,-0.286166
62.4,7.29318,6.83185,39.3754,40,2.95208,3.14159,1.78975,2.5,-0.0731451,0,1.84797,-0.00856904,-0.364149,-0.281308
62.5,7.10578,6.58185,39.3794,40,2.94817,3.14159,2.06857,2.5,-0.0686674,0,1.69225,0.0255403,-0.346355,-0.275746
62.6,6.87786,6.33185,39.4006,40,2.94409,3.14159,2.43609,2.5,-0.0362798,0,1.03158,-0.023477,-0.343074,-0.269495
62.7,6.64962,6.08185,39.4242,40,2.94051,3.14159,2.18486,2.5,-0.0667631,0,1.31627,0.0405966,-0.350642,-0.262571
62.8,6.43557,5.83185,39.4321,40,2.93464,3.14159,2.32168,2.5,-0.0931863,0,1.22236,0.13395,-0.362784,-0.254991
62.9,6.19031,5.58185,39.4547,40,2.92589,3.14159,2.51394,2.5,-0.115675,0,0.890895,0.26675,-0.350421,-0.246773
63,5.95669,5.33185,39.4878,40,2.91637,3.14159,2.40874,2.5,-0.114009,0,0.967497,0.218162,-0.383153,-0.237938
63.1,5.70004,5.08185,39.5271,40,2.90562,3.14159,2.58431,2.5,-0.129223,0,0.666287,0.339363,-0.368124,-0.228509
63.2,5.43534,4.83185,39.5629,40,2.89308,3.14159,2.51677,2.5,-0.135271,0,0.700844,0.423109,-0.361779,-0.218508
63.3,5.19939,4.58185,39.601,40,2.8818,3.14159,2.21817,2.5,-0.112359,0,1.26474,0.403489,-0.356214,-0.207962
63.4,4.97221,4.33185,39.6393,40,2.87368,3.14159,2.42957,2.5,-0.103982,0,1.0846,0.499975,-0.316977,-0.196895
63.5,4.74808,4.08185,39.678,40,2.86705,3.14159,2.53763,2.5,-0.0259908,0,0.85057,0.323736,-0.327782,-0.185336
63.6,4.48043,3.83185,39.7309,40,2.86667,3.14159,2.64341,2.5,-0.000205676,0,0.603642,0.320796,-0.301217,-0.173315
63.7,4.21733,3.58185,39.7824,40,2.8677,3.14159,2.61933,2.5,0.0177959,0,0.573928,0.272771,-0.308145,-0.160859
63.8,3.94815,3.33185,39.8452,40,2.87093,3.14159,2.84581,2.5,0.0479674,0,0.128986,0.279954,-0.272597,-0.148002
63.9,3.66744,3.08185,39.9075,40,2.87914,3.14159,2.94873,2.5,0.0790347,0,-0.197226,0.212474,-0.27086,-0.134775
64,3.38803,2.83185,39.9607,40,2.8879,3.14159,2.70668,2.5,0.122003,0,0.078874,0.165413,-0.218913,-0.121211
64.1,3.1254,2.83185,40.0117,40,2.89861,3.14159,2.48032,2.5,0.142993,0,0.533462,0.244267,-0.152024,-0.107344
64.2,2.8642,2.33185,40.0673,40,2.91241,3.14159,2.79127,2.5,0.154558,0,0.151476,0.125621,-0.192992,-0.0932092
64.3,2.59677,2.33185,40.1214,40,2.92867,3.14159,2.71803,2.5,0.204443,0,0.123705,-0.0276583,-0.187622,-0.078841
64.4,2.34499,1.83185,40.1683,40,2.94725,3.14159,2.37423,2.5,0.210399,0,0.701971,-0.0224488,-0.162399,-0.0642758
64.5,2.09528,1.58185,40.2059,40,2.96473,3.14159,2.72997,2.5,0.205951,0,0.21462,0.00857101,-0.113413,-0.0495499
64.6,1.81362,1.58185,40.2557,40,2.98055,3.14159,2.77557,2.5,0.149433,0,-0.0534803,0.0735332,-0.143689,-0.0347001
64.7,1.535,1.08185,40.2972,40,2.99758,3.14159,2.82381,2.5,0.165067,0,-0.255127,0.0681868,-0.103629,-0.0197636
64.8,1.25218,1.08185,40.3328,40,3.0142,3.14159,2.89382,2.5,0.143868,0,-0.482966,0.113616,-0.082908,-0.00477776
64.9,0.96591,0.581853,40.3673,40,3.03076,3.14159,2.71658,2.5,0.168668,0,-0.272706,0.118464,-0.019403,0.0102201
65,0.687026,0.331853,40.4034,40,3.05027,3.14159,2.9134,2.5,0.216009,0,-0.337323,-0.208502,-0.0470943,0.0251923
65.1,0.412718,0.331853,40.4298,40,3.06902,3.14159,2.79419,2.5,0.179694,0,-0.466469,0.0452624,0.00324524,0.0401016
65.2,0.122682,-0.168147,40.4515,40,3.08587,3.14159,2.94392,2.5,0.159412,0,-0.83502,0.035631,0.00598316,0.0549107
65.3,-0.15469,-0.168147,40.473,40,3.09945,3.14159,2.76999,2.5,0.13024,0,-0.682719,0.0982365,0.0154573,0.0695825
65.4,-0.444478,-0.668147,40.4965,40,3.1128,3.14159,2.87568,2.5,0.158962,0,-0.397401,-0.11191,0.0122684,0.0840805
65.5,-0.738465,-0.918147,40.5049,40,3.12873,3.14159,2.95944,2.5,0.165479,0,-0.454224,-0.150338,-0.00210674,0.0983682
65.6,-1.03204,-0.918147,40.5108,40,3.1437,3.14159,2.91946,2.5,0.137575,0,-0.975461,0.00675896,0.0458761,0.11241
65.7,-1.30592,-1.41815,40.5228,40,3.15676,3.14159,2.66531,2.5,0.147313,0,-0.153761,-0.139044,0.043747,0.126171
65.8,-1.56217,-1.41815,40.5327,40,3.16915,3.14159,2.56903,2.5,0.117948,0,-0.178512,-0.0438567,0.0572455,0.139617
65.9,-1.81792,-1.91815,40.5397,40,3.1793,3.14159,2.7643,2.5,0.110613,0,-0.424627,-0.104009,0.0373633,0.152713
66,-2.08475,-2.16815,40.5361,40,3.19145,3.14159,2.66308,2.5,0.127509,0,-0.223879,-0.140149,0.04961,0.165428
66.1,-2.34503,-2.16815,40.5472,40,3.20396,3.14159,2.5454,2.5,0.12055,0,-0.119906,-0.137578,0.0577547,0.177729
66.2,-2.57241,-2.66815,40.5473,40,3.21178,3.14159,2.07024,2.5,0.0879283,0,0.3887,-0.0995288,0.049517,0.189587
66.3,-2.79273,-2.66815,40.5566,40,3.21847,3.14159,2.3186,2.5,0.0858405,0,0.108443,-0.099825,0.0586751,0.20097
66.4,-3.02143,-3.16815,40.5553,40,3.22424,3.14159,2.04143,2.5,0.0734686,0,0.544971,-0.0729968,0.0649081,0.211851
66.5,-3.2166,-3.41815,40.5631,40,3.22833,3.14159,1.9364,2.5,0.064156,0,1.04791,-0.017783,0.0952065,0.222202
66.6,-3.41185,-3.41815,40.5763,40,3.23334,3.14159,1.8664,2.5,0.0976452,0,1.38642,-0.0712699,0.130307,0.231998
66.7,-3.62048,-3.91815,40.5815,40,3.24162,3.14159,2.23955,2.5,0.102397,0,0.303185,-0.130613,0.12768,0.241215
66.8,-3.82951,-3.91815,40.5871,40,3.24819,3.14159,1.91975,2.5,0.0902633,0,1.19568,-0.0856871,0.139718,0.249828
66.9,-4.00041,-4.41815,40.5869,40,3.25447,3.14159,1.52808,2.5,0.0902737,0,2.25571,-0.112527,0.143392,0.257817
67,-4.16643,-4.66815,40.5965,40,3.25776,3.14159,1.71839,2.5,0.0516579,0,2.38392,-0.0285247,0.134935,0.265161
67.1,-4.35395,-4.66815,40.6063,40,3.25989,3.14159,2.1532,2.5,0.0430246,0,1.79036,0.0181092,0.1603,0.271843
67.2,-4.57423,-5.16815,40.6071,40,3.26241,3.14159,2.34521,2.5,0.0203054,0,1.35021,0.0872595,0.177647,0.277845
67.3,-4.81957,-5.16815,40.6063,40,3.26679,3.14159,2.62507,2.5,0.0614999,0,0.751901,-0.0816727,0.161278,0.283153
67.4,-5.0827,-5.66815,40.6001,40,3.27287,3.14159,2.45802,2.5,0.0523164,0,0.846622,-0.0394734,0.178783,0.287753
67.5,-5.3358,-5.91815,40.5873,40,3.27623,3.14159,2.81483,2.5,0.0270692,0,-0.0340267,0.00346883,0.184272,0.291634
67.6,-5.61011,-5.91815,40.5839,40,3.27838,3.14159,2.98852,2.5,0.041961,0,-0.404498,-0.0580647,0.190607,0.294785
67.7,-5.90184,-6.41815,40.5709,40,3.28192,3.14159,2.95146,2.5,0.0391594,0,-0.434039,0.00691928,0.225818,0.2972
67.8,-6.19341,-6.41815,40.5549,40,3.28419,3.14159,2.78095,2.5,0.0328535,0,-0.181202,-0.0434688,0.202629,0.298873
67.9,-6.48626,-6.91815,40.5483,40,3.2856,3.14159,3.0351,2.5,0.00754543,0,-0.682669,0.0203871,0.202218,0.299798
68,-6.77065,-7.16815,40.5436,40,3.28695,3.14159,3.01911,2.5,0.0403161,0,-0.911537,-0.0676672,0.216455,0.299974
68.1,-7.06614,-7.16815,40.5306,40,3.28893,3.14159,2.86387,2.5,0.00396174,0,-0.792282,0.083098,0.244215,0.2994
68.2,-7.33762,-7.66815,40.5226,40,3.28858,3.14159,2.59645,2.5,-0.0156916,0,-0.34053,0.119577,0.252573,0.298077
68.3,-7.58634,-7.66815,40.5131,40,3.29089,3.14159,2.74458,2.5,0.0732945,0,-0.466796,-0.160323,0.237634,0.29601
68.4,-7.87188,-8.16815,40.4897,40,3.2982,3.14159,2.82391,2.5,0.0946599,0,-0.6504,-0.223761,0.242531,0.293203
68.5,-8.15287,-8.41815,40.4671,40,3.30877,3.14159,2.87878,2.5,0.0916193,0,-0.84515,-0.248344,0.247507,0.289663
68.6,-8.4385,-8.66815,40.438,40,3.31476,3.14159,2.61193,2.5,0.041913,0,-0.318856,-0.0104343,0.322175,0.285399
68.7,-8.68958,-8.91815,40.4213,40,3.31912,3.14159,2.35482,2.5,0.0375655,0,0.198202,-0.117059,0.281731,0.280421
68.8,-8.93506,-8.91815,40.4031,40,3.32257,3.14159,2.49085,2.5,0.0501749,0,0.058687,-0.25184,0.224091,0.274743
68.9,-9.17466,-9.41815,40.3883,40,3.3244,3.14159,2.22956,2.5,0.0133375,0,0.521193,-0.150179,0.233243,0.268378
69,-9.39306,-9.66815,40.3779,40,3.32433,3.14159,2.32775,2.5,-0.0102006,0,0.490099,-0.0613516,0.248016,0.261342
69.1,-9.63736,-9.91815,40.357,40,3.32332,3.14159,2.46658,2.5,0.00726742,0,0.306891,-0.158048,0.240593,0.253653
69.2,-9.90152,-10.1681,40.3347,40,3.32345,3.14159,2.786,2.5,-0.0189769,0,-0.342733,-0.043794,0.267896,0.24533
69.3,-10.1761,-10.1681,40.3026,40,3.31846,3.14159,2.69367,2.5,-0.0590587,0,-0.354498,-0.0115259,0.23248,0.236394
69.4,-10.4554,-10.6681,40.2683,40,3.31156,3.14159,3.02428,2.5,-0.088697,0,-1.07881,0.131012,0.259561,0.226866
69.5,-10.7419,-10.9181,40.2406,40,3.30314,3.14159,2.83057,2.5,-0.0623855,0,-1.01224,0.145841,0.307394,0.216772
69.6,-11.0144,-11.1681,40.2176,40,3.29771,3.14159,2.82902,2.5,-0.0510383,0,-1.025,0.165206,0.324238,0.206136
69.7,-11.3106,-11.4181,40.1882,40,3.29297,3.14159,3.13671,2.5,-0.0425795,0,-1.59931,0.0197636,0.253357,0.194985
69.8,-11.6014,-11.4181,40.1645,40,3.28811,3.14159,2.68619,2.5,-0.0378313,0,-1.05559,0.101489,0.282778,0.183347
69.9,-11.8814,-11.9181,40.1471,40,3.28621,3.14159,2.65502,2.5,-0.00580883,0,-0.856048,-0.0967805,0.221961,0.17125
70,-12.1276,-12.1681,40.1224,40,3.28487,3.14159,2.49985,2.5,-0.0433972,0,-0.544078,0.0325602,0.254003,0.158725
70.1,-12.3467,-12.4181,40.1067,40,3.28348,3.14159,2.02252,2.5,-0.0175508,0,0.380017,-0.0691363,0.226247,0.145803
70.2,-12.5602,-12.6681,40.0912,40,3.28212,3.14159,2.14549,2.5,-0.00950705,0,0.539167,0.0115554,0.277567,0.132517
70.3,-12.786,-12.6681,40.0724,40,3.28138,3.14159,2.38823,2.5,-0.0468012,0,0.164095,0.150174,0.299896,0.1189
70.4,-13.0141,-13.1681,40.0463,40,3.27843,3.14159,2.22816,2.5,-0.0415778,0,0.395932,0.00316207,0.23677,0.104985
70.5,-13.258,-13.4181,40.0189,40,3.27215,3.14159,2.71228,2.5,-0.110469,0,-0.272805,0.10727,0.177481,0.0908085
70.6,-13.5125,-13.6681,39.9966,40,3.26322,3.14159,2.58949,2.5,-0.0812176,0,-0.33661,-0.0605072,0.117086,0.0764047
70.7,-13.7845,-13.9181,39.9762,40,3.25523,3.14159,2.72672,2.5,-0.0899115,0,-0.621909,-0.118445,0.0672756,0.0618099
70.8,-14.0728,-13.9181,39.956,40,3.24615,3.14159,2.83932,2.5,-0.130971,0,-0.929638,-0.0635126,0.0171696,0.0470606
70.9,-14.3341,-14.4181,39.9431,40,3.23381,3.14159,2.40446,2.5,-0.132261,0,0.102758,0.130972,0.0873643,0.0321936
71,-14.573,-14.6681,39.9285,40,3.22259,3.14159,2.34236,2.5,-0.134435,0,0.104591,0.13749,0.11415,0.0172462
71.1,-14.8142,-14.9181,39.9129,40,3.21031,3.14159,2.66684,2.5,-0.157497,0,-0.424154,0.249033,0.109127,0.00225574
71.2,-15.061,-15.1681,39.9016,40,3.19691,3.14159,2.6224,2.5,-0.153663,0,-0.535889,0.262676,0.0922336,-0.0127404
71.3,-15.3281,-15.1681,39.8909,40,3.1849,3.14159,2.86035,2.5,-0.149772,0,-1.00911,0.321038,0.112406,-0.0277047
71.4,-15.5936,-15.6681,39.8855,40,3.17226,3.14159,2.35016,2.5,-0.110219,0,-0.306111,0.285836,0.134654,-0.0425998
71.5,-15.8524,-15.9181,39.8748,40,3.1621,3.14159,2.45975,2.5,-0.110869,0,-0.285131,0.417446,0.178259,-0.0573883
71.6,-16.0971,-16.1681,39.871,40,3.15252,3.14159,2.53586,2.5,-0.124244,0,-0.424907,0.429509,0.155542,-0.0720335
71.7,-16.3659,-16.4181,39.8552,40,3.14336,3.14159,2.84299,2.5,-0.0872342,0,-1.0129,0.310343,0.116001,-0.0864986
71.8,-16.6537,-16.4181,39.8452,40,3.13508,3.14159,2.94489,2.5,-0.078135,0,-1.40921,0.277766,0.0846031,-0.100747
71.9,-16.932,-16.9181,39.8374,40,3.12853,3.14159,2.85611,2.5,-0.0880024,0,-1.4325,0.264579,0.0599813,-0.114745
72,-17.2098,-17.1681,39.8357,40,3.12004,3.14159,2.63685,2.5,-0.0825066,0,-1.06604,0.370291,0.098563,-0.128455
72.1,-17.4531,-17.4181,39.8215,40,3.11496,3.14159,2.42219,2.5,-0.0388519,0,-0.578691,0.153586,0.0401484,-0.141844
72.2,-17.6849,-17.6681,39.8171,40,3.11389,3.14159,2.3859,2.5,-0.0195066,0,-0.317026,0.0465421,-0.000909783,-0.154879
72.3,-17.9356,-17.6681,39.8184,40,3.11226,3.14159,2.45252,2.5,0.00129732,0,-0.38649,0.0122288,-0.00894131,-0.167526
72.4,-18.1744,-18.1681,39.8093,40,3.11155,3.14159,2.23692,2.5,-0.0320155,0,0.170254,0.0664023,-0.0232874,-0.179755
72.5,-18.3944,-18.4181,39.8046,40,3.11123,3.14159,2.26874,2.5,0.00389862,0,0.149923,-0.0105793,-0.0256699,-0.191535
72.6,-18.6264,-18.6681,39.7907,40,3.11375,3.14159,2.41937,2.5,0.0378265,0,-0.105929,-0.126478,-0.0328087,-0.202835
72.7,-18.8514,-18.9181,39.7683,40,3.11594,3.14159,2.0105,2.5,0.0312131,0,0.541958,-0.172495,-0.0720868,-0.213629
72.8,-19.0626,-18.9181,39.7599,40,3.11829,3.14159,2.21937,2.5,0.0271102,0,0.409875,-0.157975,-0.0590099,-0.223889
72.9,-19.2835,-19.4181,39.7438,40,3.12007,3.14159,2.12692,2.5,0.0224389,0,0.589079,-0.253761,-0.113541,-0.233589
73,-19.5096,-19.6681,39.7268,40,3.12136,3.14159,2.42832,2.5,0.0111345,0,0.179389,-0.194383,-0.0971644,-0.242706
73.1,-19.7602,-19.9181,39.7078,40,3.12104,3.14159,2.41791,2.5,-0.0277408,0,0.064135,-0.0605104,-0.0964619,-0.251215
73.2,-20.0172,-20.1681,39.6869,40,3.11862,3.14159,2.56742,2.5,-0.0239679,0,-0.208314,-0.0820555,-0.0869061,-0.259097
73.3,-20.2382,-20.1681,39.6628,40,3.11607,3.14159,2.08119,2.5,-0.0449818,0,0.560652,-0.141913,-0.142774,-0.266331
73.4,-20.4713,-20.6681,39.6458,40,3.11177,3.14159,2.3503,2.5,-0.0785198,0,0.38214,-0.0691888,-0.161797,-0.2729
73.5,-20.7079,-20.9181,39.6239,40,3.10398,3.14159,2.28799,2.5,-0.110744,0,0.195449,0.116489,-0.14134,-0.278786
73.6,-20.9452,-21.1681,39.6042,40,3.09617,3.14159,2.29036,2.5,-0.10555,0,0.278475,0.0194427,-0.196589,-0.283976
73.7,-21.202,-21.4181,39.5889,40,3.08669,3.14159,2.55685,2.5,-0.109082,0,-0.0110523,-0.0502378,-0.237636,-0.288456
73.8,-21.4755,-21.4181,39.5805,40,3.075,3.14159,2.64627,2.5,-0.115893,0,-0.265004,-0.00233182,-0.245093,-0.292215
73.9,-21.7589,-21.9181,39.576,40,3.06339,3.14159,2.88683,2.5,-0.113925,0,-0.496605,0.0539543,-0.251284,-0.295243
74,-22.0498,-22.1681,39.5641,40,3.05219,3.14159,3.0968,2.5,-0.112244,0,-1.27508,-0.0422066,-0.295599,-0.297534
74.1,-22.3529,-22.4181,39.5654,40,3.03824,3.14159,3.01011,2.5,-0.173735,0,-0.566173,0.158488,-0.335898,-0.29908
74.2,-22.6485,-22.6681,39.5696,40,3.02198,3.14159,2.85831,2.5,-0.133244,0,-0.502956,0.0554261,-0.346892,-0.29988
74.3,-22.9384,-22.6681,39.5762,40,3.00728,3.14159,3.14273,2.5,-0.155446,0,-1.4384,0.24854,-0.294831,-0.299929
74.4,-23.2389,-23.1681,39.5878,40,2.98861,3.14159,2.94187,2.5,-0.158779,0,-0.564915,0.166993,-0.368709,-0.29923
74.5,-23.552,-23.4181,39.6036,40,2.97125,3.14159,3.15371,2.5,-0.15951,0,-1.53763,0.277441,-0.346817,-0.297782
74.6,-23.8548,-23.6681,39.6308,40,2.9549,3.14159,2.908,2.5,-0.136386,0,-1.43304,0.307099,-0.325249,-0.29559
74.7,-24.1195,-23.9181,39.654,40,2.94194,3.14159,2.60073,2.5,-0.134981,0,-0.830473,0.470684,-0.262796,-0.292659
74.8,-24.3738,-23.9181,39.6804,40,2.93163,3.14159,2.67128,2.5,-0.0989625,0,-0.750912,0.443784,-0.248011,-0.288996
74.9,-24.6385,-24.4181,39.7146,40,2.92609,3.14159,2.69465,2.5,-0.0446563,0,-0.706369,0.312452,-0.261019,-0.284611
75,-24.8936,-24.6681,39.7468,40,2.92182,3.14159,2.87081,2.5,-0.0281494,0,-0.953198,0.326306,-0.249386,-0.279515
75.1,-25.1628,-24.9181,39.7806,40,2.91981,3.14159,2.32758,2.5,-0.017708,0,-0.0852331,0.3526,-0.233367,-0.27372
75.2,-25.3943,-25.1681,39.8029,40,2.92069,3.14159,2.26119,2.5,0.0358629,0,0.380347,0.179716,-0.253694,-0.267241
75.3,-25.6096,-25.1681,39.8211,40,2.92484,3.14159,1.89829,2.5,0.0775704,0,1.25188,0.139019,-0.224685,-0.260094
75.4,-25.806,-25.6681,39.8299,40,2.9309,3.14159,2.05668,2.5,0.0701655,0,1.38717,0.182484,-0.209583,-0.252297
75.5,-26.0136,-25.9181,39.8531,40,2.93894,3.14159,2.00716,2.5,0.12191,0,1.59835,-0.0344602,-0.238954,-0.24387
75.6,-26.2091,-26.1681,39.8697,40,2.94645,3.14159,2.39594,2.5,0.11723,0,1.09936,-0.00477946,-0.225822,-0.234832
75.7,-26.463,-26.4181,39.8948,40,2.95705,3.14159,2.59362,2.5,0.125207,0,0.675512,-0.0684832,-0.236002,-0.225208
75.8,-26.719,-26.4181,39.9147,40,2.96685,3.14159,2.70551,2.5,0.11944,0,0.373488,-0.129894,-0.273361,-0.215021
75.9,-26.9722,-26.9181,39.9325,40,2.97763,3.14159,2.57661,2.5,0.130106,0,0.539032,-0.19988,-0.279091,-0.204297
76,-27.2283,-27.1681,39.956,40,2.98902,3.14159,2.72376,2.5,0.139599,0,0.338619,-0.256492,-0.283447,-0.193061
76.1,-27.5021,-27.4181,39.9804,40,3.00322,3.14159,2.71086,2.5,0.132937,0,0.30289,-0.20325,-0.250869,-0.181344
76.2,-27.763,-27.6681,40.0011,40,3.01401,3.14159,2.34148,2.5,0.109106,0,0.945864,-0.167192,-0.238898,-0.169173
76.3,-28.0095,-27.6681,40.0174,40,3.02245,3.14159,2.59358,2.5,0.100998,0,0.753735,-0.132844,-0.225299,-0.156579
76.4,-28.2711,-28.1681,40.0356,40,3.0317,3.14159,2.41511,2.5,0.0978511,0,1.03684,-0.114402,-0.203664,-0.143594
76.5,-28.5209,-28.4181,40.0425,40,3.03901,3.14159,2.45013,2.5,0.0860237,0,1.09163,-0.23928,-0.272659,-0.13025
76.6,-28.7784,-28.6681,40.0613,40,3.04559,3.14159,2.70557,2.5,0.0508302,0,0.614173,-0.160587,-0.271747,-0.11658
76.7,-29.0509,-28.9181,40.0717,40,3.04894,3.14159,2.64477,2.5,0.0269821,0,0.592198,-0.0523186,-0.235316,-0.102619
76.8,-29.3248,-28.9181,40.0822,40,3.05245,3.14159,2.99433,2.5,0.02767,0,-0.0875342,0.0269532,-0.18667,-0.0884015
76.9,-29.6184,-29.4181,40.0973,40,3.0576,3.14159,2.9403,2.5,0.0697781,0,-0.273768,-0.111356,-0.183277,-0.073963
77,-29.9165,-29.6681,40.1,40,3.06536,3.14159,2.82065,2.5,0.0760357,0,-0.194077,-0.112608,-0.170787,-0.0593396
77.1,-30.1821,-29.9181,40.1119,40,3.07206,3.14159,2.59757,2.5,0.0329126,0,0.188971,-0.0157863,-0.169789,-0.044568
77.2,-30.4344,-30.1681,40.1264,40,3.07473,3.14159,2.32193,2.5,0.0230941,0,0.777856,0.0480686,-0.139667,-0.0296849
77.3,-30.686,-30.1681,40.1414,40,3.07696,3.14159,2.7333,2.5,0.0343102,0,0.171184,-0.00406822,-0.147325,-0.0147276
77.4,-30.9654,-30.6681,40.1554,40,3.08075,3.14159,2.94271,2.5,0.0306561,0,-0.464705,0.0534,-0.120299,0.000266447
77.5,-31.2418,-30.9181,40.1709,40,3.08442,3.14159,2.65188,2.5,0.0214455,0,-0.233238,0.0248845,-0.136184,0.0152599
77.6,-31.49,-31.1681,40.187,40,3.08782,3.14159,2.29253,2.5,0.0748714,0,0.407214,-0.0980247,-0.12289,0.0302151
77.7,-31.7108,-31.4181,40.2037,40,3.0937,3.14159,2.26675,2.5,0.0724974,0,0.626144,-0.0838395,-0.101864,0.0450949
77.8,-31.9333,-31.4181,40.2105,40,3.09776,3.14159,2.17474,2.5,0.0627494,0,0.812171,-0.00352818,-0.0735721,0.0598619
77.9,-32.147,-31.9181,40.229,40,3.10205,3.14159,2.43833,2.5,0.0450088,0,0.329542,0.0882275,-0.0430192,0.0744793
78,-32.3896,-32.1681,40.2574,40,3.10676,3.14159,2.34587,2.5,0.0690907,0,0.27202,0.0876041,0.00364795,0.0889106
78.1,-32.632,-32.4181,40.275,40,3.11309,3.14159,2.51127,2.5,0.0801968,0,-0.128645,0.00106148,-0.0155667,0.10312
