t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,noisy_x_meas,noisy_y_meas,x_filtered,y_filtered
54.82,25.9166,25.8319,40.2557,40,3.1093,3.14159,2.43834,2.5,0.0749969,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.825,25.9033,25.8319,40.2567,40,3.10981,3.14159,2.41681,2.5,0.0721418,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.83,25.8901,25.8319,40.2583,40,3.11006,3.14159,2.34558,2.5,0.0727629,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.835,25.8774,25.8319,40.2616,40,3.11043,3.14159,2.36003,2.5,0.0654275,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.84,25.8654,25.8319,40.263,40,3.1107,3.14159,2.34345,2.5,0.0681326,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.845,25.8532,25.8319,40.2663,40,3.11094,3.14159,2.32723,2.5,0.0668865,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.85,25.8432,25.8319,40.2674,40,3.11134,3.14159,2.25899,2.5,0.0752494,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.855,25.8295,25.8319,40.2694,40,3.11171,3.14159,2.28859,2.5,0.0683775,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.86,25.8196,25.8319,40.2696,40,3.11169,3.14159,2.21039,2.5,0.0567374,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.865,25.8066,25.8319,40.2728,40,3.11203,3.14159,2.262,2.5,0.0513801,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.87,25.798,25.8319,40.2768,40,3.11213,3.14159,2.27215,2.5,0.0450908,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.875,25.7879,25.8319,40.2781,40,3.11206,3.14159,2.30519,2.5,0.0403839,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.88,25.7784,25.8319,40.281,40,3.11223,3.14159,2.36623,2.5,0.0440191,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.885,25.7667,25.8319,40.2824,40,3.11263,3.14159,2.27055,2.5,0.0526495,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.89,25.7538,25.8319,40.2848,40,3.11298,3.14159,2.29372,2.5,0.0472097,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.895,25.7432,25.8319,40.2848,40,3.11321,3.14159,2.34981,2.5,0.0589403,0,-0.0139601,-0.0497853,26.0799,40.1433,26.0093,40.1076
54.9,25.7315,25.5819,40.2864,40,3.11346,3.14159,2.29482,2.5,0.0593942,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.905,25.7206,25.5819,40.2871,40,3.11382,3.14159,2.34812,2.5,0.0647379,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.91,25.7107,25.5819,40.2888,40,3.11411,3.14159,2.36952,2.5,0.0604964,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.915,25.7002,25.5819,40.2931,40,3.11434,3.14159,2.43221,2.5,0.0605992,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.92,25.6883,25.5819,40.294,40,3.11455,3.14159,2.32362,2.5,0.0619391,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.925,25.6757,25.5819,40.2975,40,3.11474,3.14159,2.3159,2.5,0.065569,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.93,25.6646,25.5819,40.2983,40,3.11493,3.14159,2.40454,2.5,0.0653486,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.935,25.6527,25.5819,40.2989,40,3.11524,3.14159,2.44843,2.5,0.0643369,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.94,25.6407,25.5819,40.3001,40,3.11554,3.14159,2.50176,2.5,0.0631529,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.945,25.6266,25.5819,40.3007,40,3.11576,3.14159,2.47256,2.5,0.0653394,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.95,25.6128,25.5819,40.302,40,3.11592,3.14159,2.52971,2.5,0.0631456,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.955,25.5974,25.5819,40.3025,40,3.11621,3.14159,2.57188,2.5,0.06516,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.96,25.5847,25.5819,40.3029,40,3.11658,3.14159,2.54179,2.5,0.0707996,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.965,25.5725,25.5819,40.3062,40,3.11708,3.14159,2.49549,2.5,0.0587734,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.97,25.5593,25.5819,40.3083,40,3.11738,3.14159,2.54349,2.5,0.0565926,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.975,25.5445,25.5819,40.3109,40,3.11741,3.14159,2.55097,2.5,0.0543714,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.98,25.5324,25.5819,40.3122,40,3.1176,3.14159,2.64305,2.5,0.0586106,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.985,25.5196,25.5819,40.3116,40,3.11773,3.14159,2.62158,2.5,0.0606593,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.99,25.5082,25.5819,40.3149,40,3.11786,3.14159,2.69239,2.5,0.0533363,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
54.995,25.494,25.5819,40.3167,40,3.11813,3.14159,2.7033,2.5,0.0490197,0,0.164671,0.0138668,25.7639,40.1093,25.7619,40.1152
55,25.4792,25.3319,40.3182,40,3.11853,3.14159,2.69455,2.5,0.0470639,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.005,25.4659,25.3319,40.3217,40,3.11889,3.14159,2.71207,2.5,0.0395353,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.01,25.4544,25.3319,40.3253,40,3.11901,3.14159,2.72747,2.5,0.0366048,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.015,25.4403,25.3319,40.3259,40,3.11929,3.14159,2.73863,2.5,0.0393228,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.02,25.4263,25.3319,40.3287,40,3.1194,3.14159,2.74552,2.5,0.0365671,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.025,25.4122,25.3319,40.3303,40,3.11949,3.14159,2.70264,2.5,0.0448225,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.03,25.3991,25.3319,40.3319,40,3.11983,3.14159,2.69674,2.5,0.0383097,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.035,25.3876,25.3319,40.3337,40,3.11995,3.14159,2.68283,2.5,0.04283,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.04,25.3758,25.3319,40.3344,40,3.12006,3.14159,2.61685,2.5,0.0468659,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.045,25.3613,25.3319,40.3365,40,3.12044,3.14159,2.61077,2.5,0.0465945,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.05,25.3481,25.3319,40.3391,40,3.1206,3.14159,2.50403,2.5,0.0429352,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.055,25.3351,25.3319,40.3426,40,3.12074,3.14159,2.55215,2.5,0.048035,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.06,25.3209,25.3319,40.3467,40,3.12099,3.14159,2.57951,2.5,0.042458,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.065,25.3083,25.3319,40.3473,40,3.12098,3.14159,2.56022,2.5,0.0339143,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.07,25.295,25.3319,40.3462,40,3.12104,3.14159,2.48787,2.5,0.0378212,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.075,25.2819,25.3319,40.3491,40,3.12123,3.14159,2.48574,2.5,0.0415723,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.08,25.2696,25.3319,40.3498,40,3.12129,3.14159,2.5273,2.5,0.0428829,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.085,25.2562,25.3319,40.3511,40,3.12167,3.14159,2.48783,2.5,0.0407205,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.09,25.2425,25.3319,40.3542,40,3.12192,3.14159,2.51923,2.5,0.0391658,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.095,25.23,25.3319,40.3552,40,3.12211,3.14159,2.49434,2.5,0.0416987,0,-0.408571,0.0255561,25.4554,40.2217,25.5205,40.1311
55.1,25.2186,25.0819,40.358,40,3.12216,3.14159,2.56627,2.5,0.0387034,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.105,25.2052,25.0819,40.3615,40,3.12231,3.14159,2.50825,2.5,0.0438233,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.11,25.194,25.0819,40.362,40,3.12238,3.14159,2.44589,2.5,0.0476323,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.115,25.1829,25.0819,40.3643,40,3.12252,3.14159,2.46525,2.5,0.0463621,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.12,25.17,25.0819,40.3655,40,3.12292,3.14159,2.46771,2.5,0.0431479,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.125,25.159,25.0819,40.3678,40,3.12316,3.14159,2.456,2.5,0.043109,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.13,25.1485,25.0819,40.3706,40,3.12314,3.14159,2.45208,2.5,0.0327521,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.135,25.1375,25.0819,40.3723,40,3.12294,3.14159,2.39185,2.5,0.0323935,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.14,25.1248,25.0819,40.3749,40,3.12309,3.14159,2.38973,2.5,0.0313952,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.145,25.1126,25.0819,40.377,40,3.12328,3.14159,2.31233,2.5,0.0275528,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.15,25.1,25.0819,40.3795,40,3.12339,3.14159,2.29807,2.5,0.0240698,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.155,25.0882,25.0819,40.381,40,3.12339,3.14159,2.27903,2.5,0.0243756,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.16,25.0769,25.0819,40.383,40,3.12358,3.14159,2.26208,2.5,0.0141713,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.165,25.0663,25.0819,40.3845,40,3.12356,3.14159,2.12835,2.5,0.0179823,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.17,25.0574,25.0819,40.3873,40,3.12368,3.14159,2.05306,2.5,0.0245286,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.175,25.0478,25.0819,40.388,40,3.12365,3.14159,2.04791,2.5,0.0264845,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.18,25.039,25.0819,40.3886,40,3.1237,3.14159,2.01797,2.5,0.0208934,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.185,25.0291,25.0819,40.3904,40,3.12371,3.14159,2.03637,2.5,0.0184994,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.19,25.0211,25.0819,40.3906,40,3.12366,3.14159,2.1274,2.5,0.0167432,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.195,25.0094,25.0819,40.3927,40,3.12357,3.14159,2.14858,2.5,0.0211675,0,-0.121234,0.014979,25.348,40.2938,25.2589,40.1514
55.2,24.9991,24.8319,40.394,40,3.12354,3.14159,2.21914,2.5,0.022242,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.205,24.9857,24.8319,40.3952,40,3.12373,3.14159,2.30421,2.5,0.0247075,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.21,24.9756,24.8319,40.3967,40,3.12387,3.14159,2.31918,2.5,0.016134,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.215,24.9648,24.8319,40.3981,40,3.12392,3.14159,2.3537,2.5,0.0153727,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.22,24.9536,24.8319,40.4005,40,3.12382,3.14159,2.38163,2.5,0.0170982,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.225,24.9425,24.8319,40.402,40,3.12415,3.14159,2.35755,2.5,0.0164157,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.23,24.9295,24.8319,40.4029,40,3.1244,3.14159,2.39995,2.5,0.011255,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.235,24.9189,24.8319,40.405,40,3.12433,3.14159,2.39716,2.5,0.0135889,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.24,24.9063,24.8319,40.4083,40,3.12446,3.14159,2.33879,2.5,0.0203271,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.245,24.8962,24.8319,40.4106,40,3.12452,3.14159,2.37643,2.5,0.0178616,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.25,24.8835,24.8319,40.413,40,3.12461,3.14159,2.39746,2.5,0.0101319,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.255,24.8721,24.8319,40.4151,40,3.12451,3.14159,2.44365,2.5,0.0132119,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.26,24.8624,24.8319,40.418,40,3.12456,3.14159,2.55352,2.5,0.00866522,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.265,24.85,24.8319,40.4207,40,3.1246,3.14159,2.63752,2.5,0.0201569,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.27,24.8375,24.8319,40.4215,40,3.12472,3.14159,2.62417,2.5,0.0270952,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.275,24.8246,24.8319,40.4225,40,3.12498,3.14159,2.53736,2.5,0.0286037,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.28,24.8107,24.8319,40.4246,40,3.12495,3.14159,2.50785,2.5,0.0405477,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.285,24.7981,24.8319,40.4264,40,3.12514,3.14159,2.4732,2.5,0.0333511,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.29,24.7858,24.8319,40.4276,40,3.12515,3.14159,2.42619,2.5,0.0458715,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.295,24.7745,24.8319,40.4306,40,3.1254,3.14159,2.41426,2.5,0.0455463,0,0.484423,0.101811,25.0828,40.3253,25.0179,40.1707
55.3,24.7618,24.5819,40.432,40,3.12562,3.14159,2.46802,2.5,0.049003,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.305,24.7506,24.5819,40.4349,40,3.12588,3.14159,2.48869,2.5,0.0507614,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.31,24.7389,24.5819,40.4359,40,3.12599,3.14159,2.49622,2.5,0.0486588,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.315,24.7268,24.5819,40.4372,40,3.12624,3.14159,2.41994,2.5,0.0505502,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.32,24.7158,24.5819,40.4401,40,3.12656,3.14159,2.29276,2.5,0.0550048,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.325,24.7035,24.5819,40.4434,40,3.12675,3.14159,2.27392,2.5,0.0491344,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.33,24.692,24.5819,40.4444,40,3.1271,3.14159,2.26401,2.5,0.057355,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.335,24.6803,24.5819,40.4452,40,3.12738,3.14159,2.19519,2.5,0.0534632,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.34,24.6682,24.5819,40.447,40,3.12765,3.14159,2.19836,2.5,0.0461161,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.345,24.659,24.5819,40.4486,40,3.12778,3.14159,2.09572,2.5,0.0518584,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.35,24.6487,24.5819,40.4495,40,3.12815,3.14159,2.07269,2.5,0.0493682,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.355,24.6383,24.5819,40.4526,40,3.12827,3.14159,2.05911,2.5,0.0569566,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.36,24.6266,24.5819,40.4527,40,3.12842,3.14159,1.99667,2.5,0.0596039,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.365,24.6169,24.5819,40.4551,40,3.12866,3.14159,1.91116,2.5,0.0519942,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.37,24.6071,24.5819,40.4584,40,3.12876,3.14159,1.83901,2.5,0.0547751,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.375,24.5983,24.5819,40.4609,40,3.1292,3.14159,1.88424,2.5,0.0472803,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.38,24.5888,24.5819,40.462,40,3.12947,3.14159,1.89208,2.5,0.054111,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.385,24.5803,24.5819,40.4639,40,3.12975,3.14159,1.85873,2.5,0.0612569,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.39,24.5704,24.5819,40.4649,40,3.12993,3.14159,1.79976,2.5,0.0622049,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.395,24.561,24.5819,40.4666,40,3.13028,3.14159,1.83158,2.5,0.0496276,0,0.117143,0.00123283,24.8062,40.3903,24.8037,40.1941
55.4,24.5513,24.3319,40.4665,40,3.1303,3.14159,1.81933,2.5,0.0434534,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.405,24.5425,24.3319,40.4679,40,3.13029,3.14159,1.75321,2.5,0.0419109,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.41,24.5341,24.3319,40.4713,40,3.13047,3.14159,1.79645,2.5,0.0402438,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.415,24.5224,24.3319,40.4718,40,3.13054,3.14159,1.78573,2.5,0.0408631,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.42,24.5139,24.3319,40.4748,40,3.13079,3.14159,1.76892,2.5,0.0359698,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.425,24.507,24.3319,40.4763,40,3.1309,3.14159,1.75336,2.5,0.0308472,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.43,24.4979,24.3319,40.4769,40,3.13102,3.14159,1.77164,2.5,0.0294909,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.435,24.4893,24.3319,40.4784,40,3.13111,3.14159,1.86793,2.5,0.0189919,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.44,24.4788,24.3319,40.4816,40,3.13112,3.14159,1.94327,2.5,0.0252589,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.445,24.47,24.3319,40.4848,40,3.13119,3.14159,1.82206,2.5,0.0273149,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.45,24.4608,24.3319,40.4865,40,3.13131,3.14159,1.94111,2.5,0.0259877,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.455,24.4512,24.3319,40.4888,40,3.13141,3.14159,1.97178,2.5,0.026919,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.46,24.4399,24.3319,40.4903,40,3.13161,3.14159,2.0475,2.5,0.0258937,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.465,24.429,24.3319,40.4918,40,3.13182,3.14159,2.05409,2.5,0.0246723,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.47,24.418,24.3319,40.4932,40,3.13198,3.14159,2.13008,2.5,0.0292394,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.475,24.4065,24.3319,40.4938,40,3.13205,3.14159,2.15691,2.5,0.0291636,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.48,24.3955,24.3319,40.498,40,3.13211,3.14159,2.10346,2.5,0.029082,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.485,24.3848,24.3319,40.5004,40,3.13226,3.14159,2.02977,2.5,0.0256077,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.49,24.3743,24.3319,40.5033,40,3.13236,3.14159,2.07909,2.5,0.0251234,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.495,24.3619,24.3319,40.5052,40,3.13234,3.14159,2.11674,2.5,0.0254202,0,1.18614,0.0274878,24.5389,40.5309,24.5581,40.2276
55.5,24.35,24.0819,40.5061,40,3.13261,3.14159,2.19838,2.5,0.0321902,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.505,24.3376,24.0819,40.5078,40,3.1328,3.14159,2.1484,2.5,0.0308289,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.51,24.328,24.0819,40.5106,40,3.13311,3.14159,2.13802,2.5,0.0265959,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.515,24.3179,24.0819,40.5122,40,3.13305,3.14159,2.18046,2.5,0.026898,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.52,24.3084,24.0819,40.5125,40,3.13313,3.14159,2.22891,2.5,0.0246304,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.525,24.2984,24.0819,40.5151,40,3.13326,3.14159,2.21866,2.5,0.0178191,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.53,24.288,24.0819,40.5164,40,3.1333,3.14159,2.19663,2.5,0.0250495,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.535,24.2756,24.0819,40.5167,40,3.13338,3.14159,2.22629,2.5,0.0222592,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.54,24.2651,24.0819,40.517,40,3.13363,3.14159,2.23612,2.5,0.0268754,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.545,24.2533,24.0819,40.5204,40,3.13369,3.14159,2.21605,2.5,0.0284815,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.55,24.2429,24.0819,40.5223,40,3.13404,3.14159,2.23777,2.5,0.0276784,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.555,24.2313,24.0819,40.5252,40,3.13409,3.14159,2.25135,2.5,0.0345252,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.56,24.2197,24.0819,40.5271,40,3.13428,3.14159,2.19683,2.5,0.0361785,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.565,24.209,24.0819,40.5287,40,3.13453,3.14159,2.10804,2.5,0.0356291,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.57,24.1999,24.0819,40.5292,40,3.13453,3.14159,2.11028,2.5,0.0376676,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.575,24.1886,24.0819,40.5307,40,3.1346,3.14159,2.1785,2.5,0.0329414,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.58,24.1776,24.0819,40.532,40,3.13497,3.14159,2.18813,2.5,0.0363732,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.585,24.1678,24.0819,40.5326,40,3.13532,3.14159,2.21681,2.5,0.030585,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.59,24.1565,24.0819,40.5348,40,3.13548,3.14159,2.19498,2.5,0.0278127,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.595,24.1447,24.0819,40.5351,40,3.13566,3.14159,2.22823,2.5,0.0296514,0,1.06982,0.0942017,24.2429,40.5745,24.3625,40.261
55.6,24.1324,23.8319,40.5365,40,3.13574,3.14159,2.29894,2.5,0.0246191,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.605,24.1204,23.8319,40.5385,40,3.13599,3.14159,2.40149,2.5,0.0301692,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.61,24.1086,23.8319,40.5411,40,3.13603,3.14159,2.39585,2.5,0.0333802,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.615,24.0969,23.8319,40.5429,40,3.13607,3.14159,2.34632,2.5,0.0310569,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.62,24.0861,23.8319,40.5447,40,3.13615,3.14159,2.21649,2.5,0.0377683,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.625,24.0744,23.8319,40.5495,40,3.13635,3.14159,2.25936,2.5,0.0366375,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.63,24.0638,23.8319,40.5495,40,3.13634,3.14159,2.24967,2.5,0.0413051,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.635,24.0539,23.8319,40.5534,40,3.13636,3.14159,2.20441,2.5,0.0401746,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.64,24.0437,23.8319,40.5554,40,3.13648,3.14159,2.1995,2.5,0.0354782,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.645,24.0333,23.8319,40.5576,40,3.13665,3.14159,2.18253,2.5,0.0428291,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.65,24.022,23.8319,40.5593,40,3.1366,3.14159,2.22634,2.5,0.0379624,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.655,24.0111,23.8319,40.561,40,3.13675,3.14159,2.2916,2.5,0.0367606,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.66,23.9993,23.8319,40.5607,40,3.13687,3.14159,2.36449,2.5,0.0329082,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.665,23.9885,23.8319,40.5612,40,3.13711,3.14159,2.35867,2.5,0.0300124,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.67,23.9765,23.8319,40.5626,40,3.13717,3.14159,2.28146,2.5,0.0279943,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.675,23.9646,23.8319,40.5653,40,3.13742,3.14159,2.29996,2.5,0.0331099,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.68,23.9523,23.8319,40.5668,40,3.13751,3.14159,2.28106,2.5,0.0368253,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.685,23.9398,23.8319,40.5694,40,3.13767,3.14159,2.29036,2.5,0.0399133,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.69,23.9288,23.8319,40.5714,40,3.13785,3.14159,2.24543,2.5,0.0321685,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.695,23.9174,23.8319,40.5729,40,3.13801,3.14159,2.24637,2.5,0.0223044,0,0.89608,0.106155,24.2534,40.717,24.1554,40.3036
55.7,23.9066,23.5819,40.5739,40,3.13802,3.14159,2.22158,2.5,0.0162245,0,0.831749,0.12233,23.7192,40.4724,23.9082,40.3201
