t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,est_dist_y,real_dist_y
58.6,16.3559,16.3319,40.3191,40,3.28832,3.14159,2.42248,2.5,0.00767556,0,-0.496838,-0.33052,0.0752766,-0.00769899
58.7,16.123,16.0819,40.2764,40,3.28799,3.14159,2.28242,2.5,-0.00580813,0,-0.0659693,-0.299944,0.0748735,-0.0226782
58.8,15.8812,15.8319,40.2391,40,3.28673,3.14159,2.58862,2.5,-0.0390628,0,-0.533812,-0.273291,-0.0011226,-0.0376007
58.9,15.6163,15.5819,40.2064,40,3.28215,3.14159,2.67853,2.5,-0.0424019,0,-0.840222,-0.260544,0.0260629,-0.0524292
59,15.3728,15.3319,40.1683,40,3.27883,3.14159,2.4488,2.5,-0.0454893,0,-0.550737,-0.256833,0.0296743,-0.0671267
59.1,15.1348,15.0819,40.1292,40,3.27565,3.14159,2.38977,2.5,-0.047163,0,-0.336453,-0.243207,0.0606543,-0.0816564
59.2,14.8993,14.8319,40.0922,40,3.26925,3.14159,2.52655,2.5,-0.109379,0,-0.524872,-0.0814053,0.0686122,-0.095982
59.3,14.6624,14.5819,40.0505,40,3.25979,3.14159,2.20326,2.5,-0.12892,0,0.00426036,-0.02045,0.0568252,-0.110068
59.4,14.4407,14.3319,40.0134,40,3.24956,3.14159,2.04604,2.5,-0.14782,0,0.429594,0.0678756,0.0344686,-0.123878
59.5,14.2368,14.0819,39.9907,40,3.23845,3.14159,2.28983,2.5,-0.15223,0,0.12921,0.103585,-0.00423825,-0.137379
59.6,14.0036,13.8319,39.9523,40,3.22938,3.14159,2.22468,2.5,-0.0976016,0,0.300616,-0.0971948,-0.0525122,-0.150537
59.7,13.761,13.5819,39.9174,40,3.22168,3.14159,2.49432,2.5,-0.116388,0,-0.0846622,0.033498,-0.0260817,-0.163318
59.8,13.5222,13.3319,39.8815,40,3.21484,3.14159,2.08921,2.5,-0.0556667,0,0.50848,-0.144539,-0.00398765,-0.175691
59.9,13.2964,13.0819,39.8447,40,3.21018,3.14159,2.44274,2.5,-0.0752732,0,0.104489,-0.0682005,0.0123628,-0.187625
60,13.0589,12.8319,39.8142,40,3.20574,3.14159,2.23899,2.5,-0.0519261,0,0.373504,-0.126206,0.00582044,-0.19909
60.1,12.834,12.5819,39.7806,40,3.2019,3.14159,2.36544,2.5,-0.0500702,0,0.236309,-0.125891,0.00262422,-0.210058
60.2,12.5783,12.3319,39.7388,40,3.19484,3.14159,2.97889,2.5,-0.0764804,0,-0.847248,-0.0264835,0.00355702,-0.2205
60.3,12.2922,12.0819,39.694,40,3.18588,3.14159,2.9843,2.5,-0.101262,0,-1.23966,0.0105532,-0.0836993,-0.230391
60.4,11.9968,11.8319,39.6703,40,3.17439,3.14159,2.72672,2.5,-0.136416,0,-0.293079,0.156765,-0.0202791,-0.239706
60.5,11.701,11.5819,39.6371,40,3.16151,3.14159,3.11374,2.5,-0.145798,0,-1.35652,0.184764,-0.0770088,-0.248423
60.6,11.3711,11.3319,39.6105,40,3.14442,3.14159,3.34186,2.5,-0.153203,0,-2.19412,0.223031,-0.13143,-0.256518
60.7,11.0531,11.0819,39.5881,40,3.12842,3.14159,3.39494,2.5,-0.118782,0,-2.66542,0.158576,-0.186926,-0.263972
60.8,10.7249,10.8319,39.5754,40,3.11633,3.14159,3.05385,2.5,-0.0899113,0,-2.32213,0.113745,-0.187865,-0.270766
60.9,10.4652,10.5819,39.5582,40,3.10952,3.14159,2.29064,2.5,-0.0681908,0,-0.94515,0.075668,-0.153537,-0.276884
61,10.2338,10.3319,39.5401,40,3.10439,3.14159,2.50686,2.5,-0.0821631,0,-0.887042,0.131211,-0.159801,-0.282309
61.1,9.99198,10.0819,39.5274,40,3.09799,3.14159,2.42646,2.5,-0.0642745,0,-0.718926,0.0773746,-0.189273,-0.287029
61.2,9.74744,9.83185,39.5142,40,3.09137,3.14159,2.22524,2.5,-0.0754371,0,0.0715119,0.127901,-0.19743,-0.291032
61.3,9.54908,9.58185,39.4878,40,3.08699,3.14159,2.01598,2.5,-0.062058,0,0.379373,0.113598,-0.172217,-0.294307
61.4,9.3412,9.33185,39.4681,40,3.08335,3.14159,2.33638,2.5,-0.0354601,0,-0.0954606,0.0484494,-0.191235,-0.296846
61.5,9.12773,9.08185,39.4551,40,3.07962,3.14159,2.01931,2.5,-0.0492025,0,0.405221,0.071738,-0.266553,-0.298644
61.6,8.92983,8.83185,39.4464,40,3.07671,3.14159,1.86951,2.5,-0.0514122,0,0.705576,0.0589711,-0.265764,-0.299695
61.7,8.7393,8.58185,39.4254,40,3.07309,3.14159,2.0489,2.5,-0.0481912,0,0.498861,0.0979898,-0.199557,-0.299996
61.8,8.53789,8.33185,39.4024,40,3.07014,3.14159,1.97463,2.5,-0.0342472,0,0.869275,0.0706684,-0.205198,-0.299549
61.9,8.34054,8.08185,39.3832,40,3.06865,3.14159,2.08511,2.5,-0.040653,0,0.863783,0.0883511,-0.187828,-0.298352
62,8.1055,7.83185,39.3689,40,3.06625,3.14159,2.67987,2.5,-0.0244615,0,-0.140959,0.0535299,-0.227132,-0.296409
62.1,7.86818,7.58185,39.3565,40,3.06512,3.14159,2.2737,2.5,-0.0207881,0,0.344611,0.0109624,-0.269568,-0.293726
62.2,7.65666,7.33185,39.3465,40,3.06297,3.14159,2.08506,2.5,-0.0445291,0,0.859101,0.0354509,-0.339466,-0.290309
62.3,7.4601,7.08185,39.3375,40,3.05969,3.14159,2.049,2.5,-0.0616156,0,1.16316,0.0624821,-0.380015,-0.286166
62.4,7.27415,6.83185,39.3206,40,3.05625,3.14159,1.78797,2.5,-0.0477532,0,1.80039,0.0339446,-0.36035,-0.281308
62.5,7.08434,6.58185,39.3045,40,3.05418,3.14159,2.06203,2.5,-0.0390241,0,1.64894,0.0177285,-0.342193,-0.275746
62.6,6.85375,6.33185,39.301,40,3.05245,3.14159,2.42522,2.5,-0.00741767,0,0.992098,-0.0544183,-0.339218,-0.269495
62.7,6.62306,6.08185,39.2988,40,3.05112,3.14159,2.17005,2.5,-0.0409951,0,1.28108,0.00912412,-0.346688,-0.262571
62.8,6.40712,5.83185,39.283,40,3.04708,3.14159,2.30335,2.5,-0.0705656,0,1.19072,0.106593,-0.358603,-0.254991
62.9,6.15955,5.58185,39.2778,40,3.04022,3.14159,2.49244,2.5,-0.0957901,0,0.861266,0.207122,-0.346432,-0.246773
63,5.92371,5.33185,39.2832,40,3.03222,3.14159,2.38428,2.5,-0.100087,0,0.93948,0.200211,-0.378967,-0.237938
63.1,5.66452,5.08185,39.2929,40,3.02273,3.14159,2.55705,2.5,-0.117095,0,0.638784,0.282587,-0.364222,-0.228509
63.2,5.39689,4.83185,39.2972,40,3.01121,3.14159,2.48675,2.5,-0.128821,0,0.673375,0.355037,-0.358407,-0.218508
63.3,5.15842,4.58185,39.3064,40,3.00034,3.14159,2.18542,2.5,-0.112717,0,1.23826,0.330073,-0.353068,-0.207962
63.4,4.92895,4.33185,39.3168,40,2.99204,3.14159,2.39416,2.5,-0.111681,0,1.05842,0.395768,-0.3144,-0.196895
63.5,4.70273,4.08185,39.3286,40,2.98451,3.14159,2.49961,2.5,-0.0441107,0,0.824121,0.233173,-0.325133,-0.185336
63.6,4.43212,3.83185,39.3499,40,2.98205,3.14159,2.60274,2.5,-0.0273819,0,0.577358,0.20803,-0.298987,-0.173315
63.7,4.16647,3.58185,39.3704,40,2.98007,3.14159,2.57603,2.5,-0.0206569,0,0.548893,0.194009,-0.306412,-0.160859
63.8,3.89499,3.33185,39.4022,40,2.97921,3.14159,2.80001,2.5,0.00163844,0,-0.0541706,0.170187,-0.271751,-0.148002
63.9,3.61298,3.08185,39.4329,40,2.98209,3.14159,2.88461,2.5,0.021729,0,-0.28588,0.133516,-0.270965,-0.134775
64,3.33455,2.83185,39.4578,40,2.98488,3.14159,2.63369,2.5,0.0568016,0,0.0863035,0.0380745,-0.219271,-0.121211
64.1,3.07421,2.83185,39.4838,40,2.98903,3.14159,2.40808,2.5,0.0650576,0,0.572428,0.0691503,-0.152319,-0.107344
64.2,2.81542,2.33185,39.5151,40,2.99444,3.14159,2.72293,2.5,0.0591113,0,0.0826837,0.0762172,-0.193756,-0.0932092
64.3,2.55122,2.33185,39.5474,40,3.00118,3.14159,2.64281,2.5,0.104056,0,-0.0304376,-0.063187,-0.188567,-0.078841
64.4,2.30466,1.83185,39.576,40,3.01023,3.14159,2.28359,2.5,0.106458,0,0.747831,-0.0635073,-0.163195,-0.0642758
64.5,2.06146,1.58185,39.598,40,3.01802,3.14159,2.64392,2.5,0.0979046,0,-0.0485162,-0.051226,-0.114192,-0.0495499
64.6,1.78764,1.58185,39.6334,40,3.02288,3.14159,2.66321,2.5,0.0354075,0,0.019684,0.0967319,-0.144489,-0.0347001
64.7,1.51843,1.08185,39.6633,40,3.02854,3.14159,2.71876,2.5,0.0533609,0,-0.109956,0.0546162,-0.104391,-0.0197636
64.8,1.24447,1.08185,39.6905,40,3.03375,3.14159,2.80329,2.5,0.0308054,0,-0.315705,0.114482,-0.0836071,-0.00477776
64.9,0.965946,0.581853,39.7202,40,3.03882,3.14159,2.64278,2.5,0.0556919,0,-0.0636101,0.0577444,-0.0200073,0.0102201
65,0.69334,0.331853,39.7548,40,3.04681,3.14159,2.86051,2.5,0.0969605,0,-0.328458,-0.0808787,-0.0475725,0.0251923
65.1,0.424475,0.331853,39.7834,40,3.05414,3.14159,2.74218,2.5,0.0734076,0,-0.305587,0.0183819,0.00283791,0.0401016
65.2,0.139292,-0.168147,39.8105,40,3.05999,3.14159,2.908,2.5,0.0504384,0,-0.696308,0.0620481,0.00576551,0.0549107
65.3,-0.134613,-0.168147,39.8402,40,3.06323,3.14159,2.74795,2.5,0.0239079,0,-0.569323,0.138167,0.0152478,0.0695825
65.4,-0.422059,-0.668147,39.8756,40,3.06599,3.14159,2.86497,2.5,0.0566228,0,-0.766974,0.0428707,0.0122964,0.0840805
65.5,-0.712511,-0.918147,39.899,40,3.07211,3.14159,2.91177,2.5,0.0786174,0,-0.957028,-0.021103,-0.00178682,0.0983682
65.6,-0.998324,-0.918147,39.9219,40,3.07878,3.14159,2.82151,2.5,0.0636374,0,-0.890562,0.0361891,0.0463216,0.11241
65.7,-1.26235,-1.41815,39.952,40,3.08468,3.14159,2.57586,2.5,0.0763185,0,-0.115054,-0.0381813,0.0440469,0.126171
65.8,-1.50953,-1.41815,39.9812,40,3.0908,3.14159,2.48344,2.5,0.0570398,0,-0.0944811,0.0264941,0.057437,0.139617
65.9,-1.75696,-1.91815,40.0087,40,3.09564,3.14159,2.68711,2.5,0.0567399,0,-0.513336,0.00998016,0.0375224,0.152713
66,-2.01567,-2.16815,40.0283,40,3.10296,3.14159,2.57702,2.5,0.0850342,0,-0.138284,-0.07357,0.0496994,0.165428
66.1,-2.26801,-2.16815,40.0628,40,3.11159,3.14159,2.46791,2.5,0.0847334,0,-0.030406,-0.0722419,0.0577419,0.177729
66.2,-2.48849,-2.66815,40.0841,40,3.11664,3.14159,2.0017,2.5,0.0586454,0,0.699339,-0.0237159,0.0487704,0.189587
66.3,-2.70395,-2.66815,40.1137,40,3.12131,3.14159,2.28112,2.5,0.0641389,0,0.228471,-0.0446977,0.0575945,0.20097
66.4,-2.93015,-3.16815,40.1348,40,3.12549,3.14159,2.01595,2.5,0.0572797,0,0.881894,-0.00951072,0.0634651,0.211851
66.5,-3.12507,-3.41815,40.1623,40,3.12866,3.14159,1.94462,2.5,0.0543158,0,1.28057,-0.0104375,0.0934057,0.222202
66.6,-3.32299,-3.41815,40.1948,40,3.13308,3.14159,1.89788,2.5,0.0885395,0,1.54267,-0.0986811,0.128189,0.231998
66.7,-3.53644,-3.91815,40.2204,40,3.14076,3.14159,2.28665,2.5,0.0905499,0,1.01099,-0.114426,0.125674,0.241215
66.8,-3.75464,-3.91815,40.2466,40,3.14675,3.14159,2.03763,2.5,0.0800352,0,1.31219,-0.0968503,0.137175,0.249828
66.9,-3.93883,-4.41815,40.2626,40,3.15285,3.14159,1.65762,2.5,0.0789292,0,2.15754,-0.11712,0.139641,0.257817
67,-4.11843,-4.66815,40.2891,40,3.1557,3.14159,1.83811,2.5,0.0398541,0,2.21851,-0.00889587,0.130656,0.265161
67.1,-4.31847,-4.66815,40.3188,40,3.15723,3.14159,2.25638,2.5,0.0331837,0,1.61394,0.0123873,0.156107,0.271843
67.2,-4.54972,-5.16815,40.3414,40,3.15906,3.14159,2.43075,2.5,0.00989243,0,1.18357,0.0773516,0.173292,0.277845
67.3,-4.8046,-5.16815,40.3656,40,3.16261,3.14159,2.69394,2.5,0.0500961,0,0.601642,-0.0483535,0.156934,0.283153
67.4,-5.07595,-5.66815,40.3863,40,3.16792,3.14159,2.51186,2.5,0.0442445,0,0.714258,-0.0247554,0.174303,0.287753
67.5,-5.33598,-5.91815,40.4003,40,3.17069,3.14159,2.85544,2.5,0.0204691,0,-0.093299,0.0305185,0.180021,0.291634
67.6,-5.6165,-5.91815,40.426,40,3.17236,3.14159,3.0232,2.5,0.0380659,0,-0.462813,-0.0349676,0.18643,0.294785
67.7,-5.91403,-6.41815,40.4434,40,3.17565,3.14159,2.98031,2.5,0.0375739,0,-0.448017,-0.0103242,0.221504,0.2972
67.8,-6.21116,-6.41815,40.4582,40,3.17771,3.14159,2.8084,2.5,0.0295437,0,-0.254983,-0.000466785,0.1983,0.298873
67.9,-6.50921,-6.91815,40.4826,40,3.179,3.14159,3.05517,2.5,0.00853587,0,-0.782655,0.0676633,0.198452,0.299798
68,-6.79796,-7.16815,40.5088,40,3.18069,3.14159,3.02919,2.5,0.0460342,0,-1.00861,-0.0366597,0.212942,0.299974
68.1,-7.09696,-7.16815,40.5274,40,3.18342,3.14159,2.86424,2.5,0.0127806,0,-0.876828,0.0832235,0.241012,0.2994
68.2,-7.37074,-7.66815,40.5475,40,3.18388,3.14159,2.58836,2.5,-0.00686021,0,-0.40994,0.122318,0.24931,0.298077
68.3,-7.62093,-7.66815,40.5653,40,3.18699,3.14159,2.72956,2.5,0.0823999,0,-0.274345,-0.148378,0.234562,0.29601
68.4,-7.90887,-8.16815,40.5715,40,3.19525,3.14159,2.82813,2.5,0.10496,0,-0.400684,-0.177813,0.240063,0.293203
68.5,-8.19479,-8.41815,40.5788,40,3.20717,3.14159,2.90797,2.5,0.106514,0,-0.899076,-0.222089,0.245944,0.289663
68.6,-8.48653,-8.66815,40.5782,40,3.21484,3.14159,2.63573,2.5,0.0594331,0,-0.296118,-0.084837,0.321389,0.285399
68.7,-8.74321,-8.91815,40.586,40,3.22047,3.14159,2.3809,2.5,0.0476453,0,0.101909,-0.102922,0.281418,0.280421
68.8,-8.99398,-8.91815,40.5917,40,3.22487,3.14159,2.5073,2.5,0.0616684,0,-0.0729964,-0.149765,0.224491,0.274743
68.9,-9.23776,-9.41815,40.6003,40,3.2281,3.14159,2.23283,2.5,0.0350386,0,0.377237,-0.089911,0.234029,0.268378
69,-9.45871,-9.66815,40.6113,40,3.22993,3.14159,2.31662,2.5,0.0175273,0,0.272432,-0.0369738,0.249146,0.261342
69.1,-9.70394,-9.91815,40.6132,40,3.23133,3.14159,2.43369,2.5,0.037433,0,0.0968345,-0.120788,0.242173,0.253653
69.2,-9.9671,-10.1681,40.615,40,3.23434,3.14159,2.7321,2.5,0.0149146,0,-0.420542,-0.0448239,0.27015,0.24533
69.3,-10.2392,-10.1681,40.6074,40,3.23261,3.14159,2.632,2.5,-0.0252701,0,-0.429686,0.0333955,0.2351,0.236394
69.4,-10.5152,-10.6681,40.5977,40,3.22938,3.14159,2.95509,2.5,-0.0504163,0,-1.0804,0.131422,0.262832,0.226866
69.5,-10.7978,-10.9181,40.5939,40,3.22495,3.14159,2.76122,2.5,-0.0240637,0,-0.98515,0.0850572,0.31089,0.216772
69.6,-11.0661,-11.1681,40.5925,40,3.22296,3.14159,2.76238,2.5,-0.018795,0,-0.987156,0.102103,0.327754,0.206136
69.7,-11.3583,-11.4181,40.5851,40,3.22124,3.14159,3.07385,2.5,-0.0166465,0,-1.5587,0.0704827,0.25711,0.194985
69.8,-11.6453,-11.4181,40.5825,40,3.21929,3.14159,2.62739,2.5,-0.00682636,0,-1.01448,0.095135,0.28635,0.183347
69.9,-11.9218,-11.9181,40.5841,40,3.2203,3.14159,2.60033,2.5,0.0245607,0,-0.815771,-0.0155066,0.225576,0.17125
70,-12.1646,-12.1681,40.5762,40,3.22196,3.14159,2.44919,2.5,-0.00490023,0,-0.452565,0.0389181,0.257464,0.158725
70.1,-12.3806,-12.4181,40.5745,40,3.22353,3.14159,1.98101,2.5,0.0215819,0,0.551027,-0.0346832,0.22913,0.145803
70.2,-12.5922,-12.6681,40.5717,40,3.22513,3.14159,2.12109,2.5,0.033071,0,0.375439,-0.0426572,0.280113,0.132517
70.3,-12.8162,-12.6681,40.5659,40,3.22757,3.14159,2.34745,2.5,-0.0096444,0,0.137481,0.101544,0.302376,0.1189
70.4,-13.0415,-13.1681,40.5523,40,3.22743,3.14159,2.18472,2.5,-0.00928392,0,0.42255,0.0412018,0.238985,0.104985
70.5,-13.2826,-13.4181,40.5377,40,3.22419,3.14159,2.6715,2.5,-0.0743707,0,-0.286844,0.215667,0.179771,0.0908085
70.6,-13.5341,-13.6681,40.5277,40,3.21909,3.14159,2.5473,2.5,-0.0342801,0,-0.299587,0.0886561,0.119244,0.0764047
70.7,-13.8032,-13.9181,40.5189,40,3.21623,3.14159,2.68824,2.5,-0.0280577,0,-0.574675,0.0446319,0.0694048,0.0618099
70.8,-14.0888,-13.9181,40.5093,40,3.21413,3.14159,2.80556,2.5,-0.0528098,0,-0.883088,0.10322,0.0193461,0.0470606
70.9,-14.3476,-14.4181,40.5041,40,3.20971,3.14159,2.37536,2.5,-0.0374264,0,-0.133407,0.104762,0.0893923,0.0321936
71,-14.5829,-14.6681,40.4946,40,3.20636,3.14159,2.28964,2.5,-0.0422212,0,0.161885,0.11577,0.116049,0.0172462
71.1,-14.8193,-14.9181,40.4823,40,3.20188,3.14159,2.61985,2.5,-0.0674557,0,-0.33207,0.202425,0.110862,0.00225574
71.2,-15.0619,-15.1681,40.4724,40,3.19646,3.14159,2.58462,2.5,-0.0682818,0,-0.443076,0.227042,0.0937784,-0.0127404
71.3,-15.3256,-15.1681,40.461,40,3.1924,3.14159,2.83185,2.5,-0.0679539,0,-0.926944,0.236706,0.113738,-0.0277047
71.4,-15.5885,-15.6681,40.4528,40,3.18703,3.14159,2.32988,2.5,-0.036835,0,-0.2374,0.176807,0.135845,-0.0425998
71.5,-15.8455,-15.9181,40.4377,40,3.1829,3.14159,2.44634,2.5,-0.048387,0,-0.229518,0.2558,0.17918,-0.0573883
71.6,-16.089,-16.1681,40.4283,40,3.17799,3.14159,2.52801,2.5,-0.0779266,0,-0.380973,0.324667,0.156231,-0.0720335
71.7,-16.357,-16.4181,40.405,40,3.17274,3.14159,2.83953,2.5,-0.0514015,0,-0.97906,0.26409,0.116331,-0.0864986
71.8,-16.6446,-16.4181,40.3861,40,3.1678,3.14159,2.94482,2.5,-0.0469275,0,-1.38396,0.265657,0.0846067,-0.100747
71.9,-16.9229,-16.9181,40.3687,40,3.16427,3.14159,2.85856,2.5,-0.0580057,0,-1.41433,0.271812,0.0597763,-0.114745
72,-17.201,-17.1681,40.3567,40,3.15868,3.14159,2.64112,2.5,-0.0517866,0,-1.05385,0.308483,0.0982251,-0.128455
72.1,-17.4448,-17.4181,40.3326,40,3.15596,3.14159,2.42767,2.5,-0.0143127,0,-0.571324,0.179339,0.0398389,-0.141844
72.2,-17.6772,-17.6681,40.3182,40,3.15703,3.14159,2.39212,2.5,0.00760786,0,-0.35895,0.105563,-0.0012327,-0.154879
72.3,-17.9285,-17.6681,40.3086,40,3.15794,3.14159,2.45455,2.5,0.0343139,0,-0.394286,0.0478149,-0.00939604,-0.167526
72.4,-18.1675,-18.1681,40.2884,40,3.16004,3.14159,2.23817,2.5,0.00455967,0,0.011462,0.101955,-0.0237212,-0.179755
72.5,-18.3869,-18.4181,40.2727,40,3.16264,3.14159,2.25411,2.5,0.0440291,0,0.178675,-0.0328039,-0.0260721,-0.191535
72.6,-18.6176,-18.6681,40.2466,40,3.16827,3.14159,2.40762,2.5,0.0757345,0,-0.0153199,-0.118619,-0.0332455,-0.202835
72.7,-18.8419,-18.9181,40.2118,40,3.17337,3.14159,2.00781,2.5,0.069907,0,0.547615,-0.119458,-0.0722315,-0.213629
72.8,-19.0527,-18.9181,40.191,40,3.17872,3.14159,2.21724,2.5,0.0711077,0,0.290138,-0.157094,-0.0590845,-0.223889
72.9,-19.2728,-19.4181,40.1609,40,3.1839,3.14159,2.11282,2.5,0.0665245,0,0.597382,-0.200138,-0.113572,-0.233589
73,-19.4973,-19.6681,40.1291,40,3.18885,3.14159,2.41506,2.5,0.0605824,0,0.226135,-0.20345,-0.097418,-0.242706
73.1,-19.7466,-19.9181,40.0928,40,3.19272,3.14159,2.40931,2.5,0.0208004,0,0.128193,-0.107839,-0.0969467,-0.251215
73.2,-20.0027,-20.1681,40.0534,40,3.19433,3.14159,2.56523,2.5,0.0198404,0,-0.161464,-0.132959,-0.0877578,-0.259097
73.3,-20.2235,-20.1681,40.0121,40,3.19497,3.14159,2.08369,2.5,-0.00626372,0,0.594536,-0.119987,-0.143191,-0.266331
73.4,-20.4568,-20.6681,39.9766,40,3.19382,3.14159,2.35619,2.5,-0.0376092,0,0.312458,-0.0447405,-0.16236,-0.2729
73.5,-20.6934,-20.9181,39.9348,40,3.1895,3.14159,2.28691,2.5,-0.0673884,0,0.256157,0.0532063,-0.142008,-0.278786
73.6,-20.9309,-21.1681,39.8948,40,3.18494,3.14159,2.29534,2.5,-0.0685229,0,0.26881,0.0400034,-0.197377,-0.283976
73.7,-21.1882,-21.4181,39.8572,40,3.17871,3.14159,2.56088,2.5,-0.0699991,0,-0.0695841,0.0214735,-0.238906,-0.288456
73.8,-21.4622,-21.4181,39.8237,40,3.17099,3.14159,2.64444,2.5,-0.0696389,0,-0.171351,0.0315725,-0.246988,-0.292215
73.9,-21.7465,-21.9181,39.791,40,3.16416,3.14159,2.89436,2.5,-0.0642805,0,-0.782108,-0.00493005,-0.254226,-0.295243
74,-22.0378,-22.1681,39.7487,40,3.15777,3.14159,3.07578,2.5,-0.0684879,0,-1.30228,-0.0158735,-0.299468,-0.297534
74.1,-22.34,-22.4181,39.7176,40,3.14862,3.14159,2.98638,2.5,-0.127345,0,-1.35012,0.143459,-0.340224,-0.29908
74.2,-22.6313,-22.6681,39.6888,40,3.13731,3.14159,2.75618,2.5,-0.0883577,0,-0.981955,0.0460538,-0.351435,-0.29988
74.3,-22.9111,-22.6681,39.6608,40,3.1276,3.14159,2.9927,2.5,-0.111497,0,-1.26901,0.16228,-0.299783,-0.299929
74.4,-23.2005,-23.1681,39.6344,40,3.1139,3.14159,2.80878,2.5,-0.123456,0,-0.415403,0.171008,-0.373735,-0.29923
74.5,-23.5048,-23.4181,39.6111,40,3.10092,3.14159,3.03557,2.5,-0.123785,0,-0.724488,0.192879,-0.352352,-0.297782
74.6,-23.8041,-23.6681,39.5987,40,3.08829,3.14159,2.87118,2.5,-0.109117,0,-1.05461,0.207329,-0.33059,-0.29559
74.7,-24.0715,-23.9181,39.5852,40,3.07757,3.14159,2.60175,2.5,-0.117689,0,-0.650823,0.289091,-0.26754,-0.292659
74.8,-24.3315,-23.9181,39.5775,40,3.06799,3.14159,2.69026,2.5,-0.0998299,0,-0.671171,0.274188,-0.252181,-0.288996
74.9,-24.6039,-24.4181,39.5749,40,3.06155,3.14159,2.7216,2.5,-0.0624833,0,-0.348911,0.168947,-0.26506,-0.284611
75,-24.8688,-24.6681,39.5717,40,3.05487,3.14159,2.93351,2.5,-0.060327,0,-0.929304,0.212601,-0.25328,-0.279515
75.1,-25.1498,-24.9181,39.5702,40,3.04917,3.14159,2.39267,2.5,-0.0612561,0,-0.18075,0.23808,-0.236828,-0.27372
75.2,-25.3922,-25.1681,39.5627,40,3.04588,3.14159,2.31673,2.5,-0.0191372,0,0.250244,0.120596,-0.257164,-0.267241
75.3,-25.6166,-25.1681,39.5558,40,3.04584,3.14159,1.94081,2.5,0.0166583,0,1.12111,0.0510195,-0.227595,-0.260094
75.4,-25.8203,-25.6681,39.5414,40,3.04742,3.14159,2.08613,2.5,0.000453488,0,1.26749,0.101547,-0.212231,-0.252297
75.5,-26.0338,-25.9181,39.5413,40,3.05016,3.14159,2.02464,2.5,0.0441048,0,1.49399,-0.0503631,-0.241256,-0.24387
75.6,-26.2337,-26.1681,39.5364,40,3.05218,3.14159,2.40299,2.5,0.0378343,0,1.01019,-0.0293073,-0.227634,-0.234832
75.7,-26.4914,-26.4181,39.5357,40,3.05566,3.14159,2.59174,2.5,0.0433585,0,0.600618,-0.0606588,-0.237571,-0.225208
75.8,-26.7502,-26.4181,39.5309,40,3.05807,3.14159,2.69615,2.5,0.038374,0,0.311947,-0.0632234,-0.274628,-0.215021
75.9,-27.005,-26.9181,39.5259,40,3.06177,3.14159,2.5611,2.5,0.0557072,0,0.490425,-0.136433,-0.279789,-0.204297
76,-27.2619,-27.1681,39.5284,40,3.06669,3.14159,2.70338,2.5,0.0715441,0,0.301635,-0.192325,-0.283678,-0.193061
76.1,-27.5357,-27.4181,39.5318,40,3.07445,3.14159,2.68679,2.5,0.0712996,0,0.276446,-0.189741,-0.250853,-0.181344
76.2,-27.7958,-27.6681,39.5348,40,3.07973,3.14159,2.31476,2.5,0.048819,0,0.927367,-0.164149,-0.23841,-0.169173
76.3,-28.041,-27.6681,39.5353,40,3.08292,3.14159,2.56501,2.5,0.0410152,0,0.745078,-0.137296,-0.224646,-0.156579
76.4,-28.301,-28.1681,39.5385,40,3.08677,3.14159,2.38568,2.5,0.0374233,0,1.03432,-0.137744,-0.20279,-0.143594
76.5,-28.5489,-28.4181,39.5323,40,3.08877,3.14159,2.42045,2.5,0.0232617,0,1.09506,-0.150823,-0.271674,-0.13025
76.6,-28.8044,-28.6681,39.5388,40,3.09013,3.14159,2.67622,2.5,-0.00308599,0,0.621979,-0.0905574,-0.270798,-0.11658
76.7,-29.0748,-28.9181,39.5374,40,3.08869,3.14159,2.61621,2.5,-0.0199311,0,0.603624,-0.0398307,-0.234402,-0.102619
76.8,-29.3467,-28.9181,39.5375,40,3.08782,3.14159,2.96691,2.5,-0.0179945,0,-0.0735961,-0.0145926,-0.185864,-0.0884015
76.9,-29.6383,-29.4181,39.5428,40,3.08819,3.14159,2.91428,2.5,0.0199591,0,-0.257989,-0.1323,-0.182467,-0.073963
77,-29.9344,-29.6681,39.5371,40,3.09075,3.14159,2.79621,2.5,0.0241223,0,-0.176896,-0.133891,-0.169995,-0.0593396
77.1,-30.198,-29.9181,39.5428,40,3.09252,3.14159,2.57485,2.5,-0.021129,0,0.20704,-0.0216465,-0.168956,-0.044568
77.2,-30.4484,-30.1681,39.5526,40,3.09058,3.14159,2.30101,2.5,-0.0315336,0,0.796324,0.0126611,-0.138768,-0.0296849
77.3,-30.6982,-30.1681,39.5642,40,3.08803,3.14159,2.71422,2.5,-0.0238582,0,0.189705,0.000225883,-0.146433,-0.0147276
77.4,-30.9759,-30.6681,39.5757,40,3.08632,3.14159,2.92548,2.5,-0.0270829,0,-0.446483,0.0371175,-0.119425,0.000266447
77.5,-31.2507,-30.9181,39.5903,40,3.08436,3.14159,2.63648,2.5,-0.0379218,0,-0.215491,0.0512896,-0.135332,0.0152599
77.6,-31.4974,-31.1681,39.6069,40,3.08283,3.14159,2.27891,2.5,0.0181446,0,0.42429,-0.0855703,-0.122093,0.0302151
77.7,-31.7169,-31.4181,39.625,40,3.08445,3.14159,2.25483,2.5,0.0170161,0,0.642364,-0.0874417,-0.101146,0.0450949
