t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,noisy_x_meas,noisy_y_meas,x_filtered,y_filtered
68.185,-7.37443,-7.41815,40.5091,40,3.18215,3.14159,2.41583,2.5,-0.00426091,0,-1.16938,0.117872,-7.29657,40.4945,-7.29657,40.4945
68.19,-7.38611,-7.41815,40.5103,40,3.18206,3.14159,2.46877,2.5,0.000327567,0,-1.16938,0.117872,-7.29657,40.4945,-7.29657,40.4945
68.195,-7.39796,-7.41815,40.5112,40,3.18202,3.14159,2.50324,2.5,-0.0049472,0,-1.16938,0.117872,-7.29657,40.4945,-7.29657,40.4945
68.2,-7.40997,-7.66815,40.5107,40,3.18205,3.14159,2.47052,2.5,-0.009027,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.205,-7.42139,-7.66815,40.511,40,3.18207,3.14159,2.43488,2.5,0.00101237,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.21,-7.43129,-7.66815,40.512,40,3.1821,3.14159,2.46158,2.5,0.00740857,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.215,-7.44247,-7.66815,40.514,40,3.18237,3.14159,2.47011,2.5,0.016119,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.22,-7.45342,-7.66815,40.515,40,3.18254,3.14159,2.45344,2.5,0.0126731,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.225,-7.46506,-7.66815,40.5154,40,3.18252,3.14159,2.47808,2.5,0.0122637,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.23,-7.47693,-7.66815,40.5143,40,3.18257,3.14159,2.39372,2.5,0.00550654,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.235,-7.48753,-7.66815,40.5147,40,3.18256,3.14159,2.47438,2.5,0.00695265,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.24,-7.50002,-7.66815,40.5147,40,3.18262,3.14159,2.47936,2.5,0.0134855,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.245,-7.51212,-7.66815,40.5166,40,3.18271,3.14159,2.49724,2.5,0.0162893,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.25,-7.52391,-7.66815,40.5163,40,3.18297,3.14159,2.51002,2.5,0.0254259,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.255,-7.53606,-7.66815,40.5178,40,3.18309,3.14159,2.52696,2.5,0.0331719,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.26,-7.55012,-7.66815,40.5192,40,3.18324,3.14159,2.61986,2.5,0.0414978,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.265,-7.56284,-7.66815,40.5222,40,3.18339,3.14159,2.62766,2.5,0.0439284,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.27,-7.57551,-7.66815,40.5257,40,3.1837,3.14159,2.61405,2.5,0.0486256,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.275,-7.5873,-7.66815,40.5277,40,3.18379,3.14159,2.64061,2.5,0.0576264,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.28,-7.6002,-7.66815,40.5278,40,3.18415,3.14159,2.62363,2.5,0.0661109,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.285,-7.61391,-7.66815,40.5279,40,3.18451,3.14159,2.60851,2.5,0.0578538,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.29,-7.62883,-7.66815,40.5286,40,3.18483,3.14159,2.59487,2.5,0.0762676,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.295,-7.63967,-7.66815,40.5298,40,3.18519,3.14159,2.64458,2.5,0.0836063,0,-0.408455,0.115252,-7.4584,40.4571,-7.4584,40.4571
68.3,-7.6527,-7.66815,40.529,40,3.18549,3.14159,2.7032,2.5,0.0773392,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.305,-7.66655,-7.91815,40.528,40,3.18584,3.14159,2.73645,2.5,0.0791147,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.31,-7.67951,-7.91815,40.5273,40,3.18625,3.14159,2.68374,2.5,0.0766051,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.315,-7.69332,-7.91815,40.5268,40,3.18658,3.14159,2.75972,2.5,0.0701506,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.32,-7.70687,-7.91815,40.527,40,3.18687,3.14159,2.76749,2.5,0.0702611,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.325,-7.72077,-7.91815,40.527,40,3.18727,3.14159,2.77602,2.5,0.0631498,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.33,-7.73564,-7.91815,40.5277,40,3.18749,3.14159,2.77458,2.5,0.065883,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.335,-7.74824,-7.91815,40.5282,40,3.18783,3.14159,2.77903,2.5,0.059325,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.34,-7.76157,-7.91815,40.5262,40,3.18812,3.14159,2.82897,2.5,0.0540006,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.345,-7.77635,-7.91815,40.5272,40,3.18834,3.14159,2.94305,2.5,0.061749,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.35,-7.7929,-7.91815,40.5276,40,3.18872,3.14159,2.92469,2.5,0.0674323,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.355,-7.80806,-7.91815,40.5282,40,3.18904,3.14159,2.8541,2.5,0.0725653,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.36,-7.8229,-7.91815,40.5315,40,3.18931,3.14159,2.90191,2.5,0.075197,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.365,-7.83675,-7.91815,40.5317,40,3.18978,3.14159,2.83531,2.5,0.0832452,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.37,-7.85143,-7.91815,40.5315,40,3.19016,3.14159,2.8173,2.5,0.092738,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.375,-7.86387,-7.91815,40.534,40,3.19062,3.14159,2.83475,2.5,0.0966042,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.38,-7.87795,-7.91815,40.5331,40,3.19125,3.14159,2.75699,2.5,0.101414,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.385,-7.89129,-7.91815,40.5347,40,3.19193,3.14159,2.73571,2.5,0.10733,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.39,-7.9053,-7.91815,40.5358,40,3.19251,3.14159,2.76027,2.5,0.107346,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.395,-7.91934,-7.91815,40.537,40,3.19326,3.14159,2.74705,2.5,0.10448,0,-0.235427,-0.165243,-7.58027,40.3917,-7.58027,40.3917
68.4,-7.9321,-8.16815,40.5383,40,3.19377,3.14159,2.78856,2.5,0.104597,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.405,-7.94436,-8.16815,40.5397,40,3.19432,3.14159,2.75864,2.5,0.103456,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.41,-7.95677,-8.16815,40.5404,40,3.19469,3.14159,2.7923,2.5,0.109049,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.415,-7.97061,-8.16815,40.5402,40,3.19537,3.14159,2.87731,2.5,0.11275,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.42,-7.98534,-8.16815,40.5401,40,3.19601,3.14159,2.87137,2.5,0.119841,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.425,-7.99939,-8.16815,40.5396,40,3.19661,3.14159,2.89816,2.5,0.130195,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.43,-8.01308,-8.16815,40.5369,40,3.19723,3.14159,2.87787,2.5,0.129303,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.435,-8.02766,-8.16815,40.5355,40,3.19791,3.14159,2.96798,2.5,0.127654,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.44,-8.04279,-8.16815,40.5358,40,3.19837,3.14159,3.02573,2.5,0.128182,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.445,-8.05673,-8.16815,40.5355,40,3.19908,3.14159,3.00322,2.5,0.123139,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.45,-8.06833,-8.16815,40.5369,40,3.19965,3.14159,2.98372,2.5,0.113613,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.455,-8.08311,-8.16815,40.5368,40,3.20025,3.14159,2.95846,2.5,0.110239,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.46,-8.09634,-8.16815,40.5376,40,3.20108,3.14159,2.91008,2.5,0.110387,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.465,-8.11141,-8.16815,40.5399,40,3.20151,3.14159,2.95343,2.5,0.119222,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.47,-8.12641,-8.16815,40.5418,40,3.20229,3.14159,2.93087,2.5,0.113504,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.475,-8.14002,-8.16815,40.542,40,3.20292,3.14159,2.89206,2.5,0.115954,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.48,-8.15369,-8.16815,40.5432,40,3.20326,3.14159,2.90185,2.5,0.116564,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.485,-8.16799,-8.16815,40.5447,40,3.20384,3.14159,2.87378,2.5,0.111501,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.49,-8.1828,-8.16815,40.5441,40,3.20425,3.14159,2.89924,2.5,0.10545,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.495,-8.19809,-8.16815,40.5453,40,3.20486,3.14159,2.84569,2.5,0.106258,0,-0.212598,-0.175576,-7.7846,40.466,-7.7846,40.466
68.5,-8.21179,-8.41815,40.5467,40,3.20546,3.14159,2.83978,2.5,0.0990515,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.505,-8.22525,-8.41815,40.5459,40,3.20606,3.14159,2.857,2.5,0.0948933,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.51,-8.24006,-8.41815,40.5451,40,3.20651,3.14159,2.87817,2.5,0.0880225,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.515,-8.25459,-8.41815,40.5464,40,3.20705,3.14159,2.88593,2.5,0.0889809,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.52,-8.26864,-8.41815,40.5454,40,3.20748,3.14159,2.91987,2.5,0.0808633,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.525,-8.2834,-8.41815,40.5456,40,3.20769,3.14159,2.8583,2.5,0.0696131,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.53,-8.2976,-8.41815,40.547,40,3.20799,3.14159,2.84731,2.5,0.0701944,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.535,-8.31154,-8.41815,40.5472,40,3.20831,3.14159,2.88884,2.5,0.071812,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.54,-8.32489,-8.41815,40.5464,40,3.20847,3.14159,2.86304,2.5,0.0734701,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.545,-8.34164,-8.41815,40.5466,40,3.20904,3.14159,2.88265,2.5,0.073807,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.55,-8.35899,-8.41815,40.5478,40,3.20957,3.14159,2.93851,2.5,0.0770761,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.555,-8.3742,-8.41815,40.5476,40,3.20979,3.14159,2.88353,2.5,0.0775962,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.56,-8.38862,-8.41815,40.5486,40,3.21016,3.14159,2.81123,2.5,0.0744951,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.565,-8.40317,-8.41815,40.5474,40,3.21053,3.14159,2.81448,2.5,0.0716781,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.57,-8.4173,-8.41815,40.5462,40,3.21095,3.14159,2.73642,2.5,0.0757047,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.575,-8.43027,-8.41815,40.5471,40,3.21115,3.14159,2.74721,2.5,0.0744211,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.58,-8.44391,-8.41815,40.547,40,3.21156,3.14159,2.71747,2.5,0.0681144,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.585,-8.45848,-8.41815,40.5469,40,3.21191,3.14159,2.6988,2.5,0.0664862,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.59,-8.47145,-8.41815,40.5457,40,3.21206,3.14159,2.6589,2.5,0.0708817,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.595,-8.48426,-8.41815,40.5457,40,3.21234,3.14159,2.58595,2.5,0.059164,0,-0.774129,-0.222217,-8.22614,40.4817,-8.22614,40.4817
68.6,-8.49802,-8.66815,40.5452,40,3.21263,3.14159,2.55267,2.5,0.0650746,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.605,-8.5102,-8.66815,40.5448,40,3.21284,3.14159,2.61417,2.5,0.0678594,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.61,-8.52253,-8.66815,40.5434,40,3.21306,3.14159,2.65719,2.5,0.07222,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.615,-8.53659,-8.66815,40.5455,40,3.21333,3.14159,2.61438,2.5,0.0655853,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.62,-8.55091,-8.66815,40.5461,40,3.21371,3.14159,2.64346,2.5,0.0637032,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.625,-8.56383,-8.66815,40.5457,40,3.21412,3.14159,2.61253,2.5,0.0648921,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.63,-8.57766,-8.66815,40.5478,40,3.21428,3.14159,2.58776,2.5,0.0612169,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.635,-8.59,-8.66815,40.5491,40,3.21451,3.14159,2.52162,2.5,0.0516358,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.64,-8.60325,-8.66815,40.5477,40,3.21476,3.14159,2.51221,2.5,0.0537257,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.645,-8.61685,-8.66815,40.5471,40,3.2151,3.14159,2.46751,2.5,0.0607896,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.65,-8.62829,-8.66815,40.5479,40,3.21546,3.14159,2.44568,2.5,0.0651898,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.655,-8.64014,-8.66815,40.5483,40,3.2155,3.14159,2.42118,2.5,0.0667233,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.66,-8.6521,-8.66815,40.5482,40,3.2157,3.14159,2.40306,2.5,0.0657729,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.665,-8.664,-8.66815,40.549,40,3.21609,3.14159,2.36331,2.5,0.0639176,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.67,-8.67676,-8.66815,40.5476,40,3.2165,3.14159,2.43312,2.5,0.062043,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.675,-8.68954,-8.66815,40.5483,40,3.21692,3.14159,2.39911,2.5,0.0607871,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.68,-8.69989,-8.66815,40.5491,40,3.21734,3.14159,2.38965,2.5,0.0590886,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.685,-8.71171,-8.66815,40.5504,40,3.21772,3.14159,2.33401,2.5,0.0607768,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.69,-8.72448,-8.66815,40.5532,40,3.21798,3.14159,2.33906,2.5,0.0552001,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.695,-8.73659,-8.66815,40.5545,40,3.21826,3.14159,2.34306,2.5,0.0572758,0,-0.176638,0.0141591,-8.42878,40.7561,-8.42878,40.7561
68.7,-8.74719,-8.91815,40.5544,40,3.21848,3.14159,2.42486,2.5,0.0532517,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.705,-8.75816,-8.91815,40.5535,40,3.21875,3.14159,2.40274,2.5,0.0553954,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.71,-8.7707,-8.91815,40.5543,40,3.21902,3.14159,2.38963,2.5,0.059736,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.715,-8.78267,-8.91815,40.5546,40,3.21936,3.14159,2.39912,2.5,0.0706974,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.72,-8.79523,-8.91815,40.5559,40,3.21957,3.14159,2.51923,2.5,0.0642818,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.725,-8.80725,-8.91815,40.5566,40,3.21979,3.14159,2.477,2.5,0.0635313,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.73,-8.81943,-8.91815,40.557,40,3.2201,3.14159,2.53045,2.5,0.0587229,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.735,-8.83392,-8.91815,40.5565,40,3.22037,3.14159,2.55563,2.5,0.0541531,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.74,-8.84666,-8.91815,40.554,40,3.22071,3.14159,2.58497,2.5,0.0477918,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.745,-8.85974,-8.91815,40.5528,40,3.22094,3.14159,2.5807,2.5,0.0444025,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.75,-8.87083,-8.91815,40.5529,40,3.22106,3.14159,2.55925,2.5,0.0476993,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.755,-8.88436,-8.91815,40.5534,40,3.22121,3.14159,2.49654,2.5,0.0517605,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.76,-8.89801,-8.91815,40.554,40,3.22129,3.14159,2.52616,2.5,0.0563154,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.765,-8.91133,-8.91815,40.5541,40,3.22162,3.14159,2.45679,2.5,0.0655386,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.77,-8.92312,-8.91815,40.5557,40,3.22182,3.14159,2.35646,2.5,0.0590898,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.775,-8.93527,-8.91815,40.556,40,3.22207,3.14159,2.35606,2.5,0.0606936,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.78,-8.94802,-8.91815,40.5567,40,3.22221,3.14159,2.37998,2.5,0.0609331,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.785,-8.96009,-8.91815,40.5577,40,3.22243,3.14159,2.39167,2.5,0.0681409,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.79,-8.97218,-8.91815,40.5595,40,3.22279,3.14159,2.42943,2.5,0.064712,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.795,-8.98399,-8.91815,40.5609,40,3.22302,3.14159,2.47722,2.5,0.0614658,0,0.179517,-0.201253,-8.69937,40.3982,-8.69937,40.3982
68.8,-8.99797,-8.91815,40.5623,40,3.22332,3.14159,2.51432,2.5,0.0668714,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.805,-9.01193,-9.16815,40.5628,40,3.2237,3.14159,2.52782,2.5,0.0616382,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.81,-9.02323,-9.16815,40.5633,40,3.22407,3.14159,2.47072,2.5,0.0574595,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.815,-9.03551,-9.16815,40.5625,40,3.22443,3.14159,2.44728,2.5,0.0533017,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.82,-9.04756,-9.16815,40.5632,40,3.22467,3.14159,2.52557,2.5,0.0463693,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.825,-9.05945,-9.16815,40.5635,40,3.22473,3.14159,2.51825,2.5,0.0433974,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.83,-9.07016,-9.16815,40.5639,40,3.22485,3.14159,2.50223,2.5,0.0381807,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.835,-9.08262,-9.16815,40.5648,40,3.22498,3.14159,2.50818,2.5,0.0269775,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.84,-9.09318,-9.16815,40.5643,40,3.22515,3.14159,2.48119,2.5,0.0264948,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.845,-9.10499,-9.16815,40.5651,40,3.22523,3.14159,2.45048,2.5,0.0248995,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.85,-9.1177,-9.16815,40.5652,40,3.22542,3.14159,2.4079,2.5,0.0309166,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.855,-9.12931,-9.16815,40.5665,40,3.22558,3.14159,2.41814,2.5,0.0315674,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.86,-9.14206,-9.16815,40.5654,40,3.22574,3.14159,2.40322,2.5,0.0228829,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.865,-9.15443,-9.16815,40.5669,40,3.22598,3.14159,2.32282,2.5,0.0224553,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.87,-9.16555,-9.16815,40.5678,40,3.22594,3.14159,2.30605,2.5,0.0199677,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.875,-9.17763,-9.16815,40.568,40,3.22593,3.14159,2.31139,2.5,0.0187779,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.88,-9.18935,-9.16815,40.5683,40,3.22602,3.14159,2.27263,2.5,0.0169364,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.885,-9.20126,-9.16815,40.5704,40,3.2259,3.14159,2.30764,2.5,0.0109665,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.89,-9.21245,-9.16815,40.57,40,3.22586,3.14159,2.24561,2.5,0.0121955,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.895,-9.22434,-9.16815,40.5704,40,3.2258,3.14159,2.19275,2.5,0.0249823,0,-0.173125,-0.248301,-9.07603,40.3083,-9.07603,40.3083
68.9,-9.23399,-9.41815,40.5716,40,3.22599,3.14159,2.29418,2.5,0.0186436,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.905,-9.24553,-9.41815,40.5727,40,3.22624,3.14159,2.28197,2.5,0.0100046,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.91,-9.25687,-9.41815,40.5754,40,3.22626,3.14159,2.30212,2.5,0.011568,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.915,-9.26809,-9.41815,40.5766,40,3.2263,3.14159,2.31204,2.5,0.0119083,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.92,-9.28111,-9.41815,40.5776,40,3.22632,3.14159,2.30279,2.5,0.00713899,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.925,-9.2918,-9.41815,40.5772,40,3.22625,3.14159,2.3091,2.5,0.0125954,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.93,-9.30364,-9.41815,40.5761,40,3.22639,3.14159,2.23154,2.5,0.00518835,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.935,-9.31554,-9.41815,40.5769,40,3.22658,3.14159,2.16981,2.5,0.00266897,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.94,-9.32568,-9.41815,40.5779,40,3.22664,3.14159,2.10418,2.5,0.00584932,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.945,-9.33571,-9.41815,40.5764,40,3.22679,3.14159,2.15728,2.5,0.00959557,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.95,-9.34572,-9.41815,40.577,40,3.22669,3.14159,2.16825,2.5,0.0104545,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.955,-9.35725,-9.41815,40.5784,40,3.22676,3.14159,2.14963,2.5,0.0107744,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.96,-9.36661,-9.41815,40.5778,40,3.22675,3.14159,2.14333,2.5,0.00169772,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.965,-9.37624,-9.41815,40.5778,40,3.22687,3.14159,2.15338,2.5,-0.00661069,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.97,-9.38783,-9.41815,40.5782,40,3.22682,3.14159,2.14715,2.5,-0.0123074,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.975,-9.39659,-9.41815,40.5796,40,3.22679,3.14159,2.25356,2.5,-0.00593504,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.98,-9.40852,-9.41815,40.5811,40,3.22683,3.14159,2.23434,2.5,0.00246963,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.985,-9.42098,-9.41815,40.5818,40,3.22692,3.14159,2.25136,2.5,0.00117836,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.99,-9.43162,-9.41815,40.5827,40,3.22698,3.14159,2.29701,2.5,0.0110535,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
68.995,-9.44244,-9.41815,40.5822,40,3.22699,3.14159,2.29955,2.5,0.0114924,0,0.607321,-0.0496974,-9.10816,40.5127,-9.10816,40.5127
69,-9.45485,-9.66815,40.5815,40,3.22708,3.14159,2.3105,2.5,0.00754276,0,0.320039,-0.0108883,-9.46314,40.5473,-9.46314,40.5473
69.005,-9.46686,-9.66815,40.5816,40,3.22687,3.14159,2.32021,2.5,0.00403027,0,0.320039,-0.0108883,-9.46314,40.5473,-9.46314,40.5473
69.01,-9.47799,-9.66815,40.5828,40,3.2269,3.14159,2.34251,2.5,0.00998299,0,0.320039,-0.0108883,-9.46314,40.5473,-9.46314,40.5473
69.015,-9.49086,-9.66815,40.5827,40,3.22691,3.14159,2.35709,2.5,0.0136101,0,0.320039,-0.0108883,-9.46314,40.5473,-9.46314,40.5473
